Time_Step,UAV_ID,Latitude,Longitude,Old_X_speed,Old_Y_speed,X_speed,Y_speed,Conflict_UAV,Flag
249,1692870117,43.0421044,-76.2152441,15.543067977778898,9.078162690662918,14.619697365897833,19.895599576157682,1624659031,1
250,59184266,43.0419382,-76.2151632,17.251253503720353,5.137533703089083,13.636341746786384,19.97097218891257,1692870117,1
250,1692870117,43.0419728,-76.215,15.545991872799668,9.073154726491037,14.627240705791376,19.90166393917154,59184266,1
250,1692870117,43.0419728,-76.215,15.545991872799668,9.073154726491037,14.627240705791376,19.90166393917154,1624659031,1
250,1624659031,43.0417526,-76.2152477,17.336973557335813,4.840387161399252,13.57149621606637,19.968798233423293,1692870117,1
251,1624659031,43.0416304,-76.2150027,17.34113323488078,4.8254635145355005,13.57445107426819,19.974087364254743,1692870117,1
251,676213386,43.0382725,-76.1313693,12.482429338938266,12.968768553660492,3.6576298491996577,19.63699872273486,442903985,1
251,442903985,43.0376776,-76.1303762,-15.459341347147465,9.220019799999177,14.662844968516247,-19.87858162199816,676213386,1
251,59184266,43.0418155,-76.2149181,17.255598758906363,5.122920209375632,13.637969388675332,19.970887669297316,1692870117,1
251,1692870117,43.0418411,-76.2147558,15.548935877163977,9.06810857278644,14.628873776877784,19.894445659886347,59184266,1
251,1692870117,43.0418411,-76.2147558,15.548935877163977,9.06810857278644,14.628873776877784,19.894445659886347,1624659031,1
252,1692870117,43.0417094,-76.2145116,15.551901948234004,9.063020787381845,14.636281234823278,19.9027451785254,59184266,1
252,1692870117,43.0417094,-76.2145116,15.551901948234004,9.063020787381845,14.636281234823278,19.9027451785254,1624659031,1
252,59184266,43.0416927,-76.214673,17.259955492755374,5.108222429388086,13.638859868733196,19.968116750195346,1692870117,1
252,676213386,43.0382396,-76.1311283,12.427104783719416,13.021791992443207,3.7080965944153403,19.64506705367648,442903985,1
252,442903985,43.0375456,-76.1306201,-15.463326560994398,9.21333444894112,14.670998453870792,-19.88781332224741,676213386,1
252,1624659031,43.0415082,-76.2147575,17.345302028984296,4.810457101286039,13.54550652815417,19.970045224138623,1692870117,1
253,1624659031,43.0413863,-76.2145125,17.349464682432625,4.79542232061191,13.548395911510552,19.975341316479096,1692870117,1
253,59184266,43.0415699,-76.214428,17.264323711185135,5.093439583956081,13.611362646664668,19.97225261338401,1692870117,1
253,442903985,43.0374135,-76.1308642,-15.467347799168564,9.206581996569378,14.624775562057795,-19.89523944379464,676213386,1
253,676213386,43.0382062,-76.1308873,12.371028698925105,13.075077396725856,16.199858854959846,19.675180290375454,442903985,1
253,1692870117,43.0415777,-76.2142674,15.554887064848586,9.057896466608906,14.605056491491348,19.89708023844453,59184266,1
253,1692870117,43.0415777,-76.2142674,15.554887064848586,9.057896466608906,14.605056491491348,19.89708023844453,1624659031,1
254,1624659031,43.0412643,-76.2142673,17.35363634146254,4.7803039368089015,13.549847228098951,19.972760196467753,1692870117,1
254,1129853188,43.0382761,-76.1339157,12.432702054273925,13.016448041983379,3.6939138062904218,19.368365521647988,1752728095,1
254,1752728095,43.0379562,-76.1306945,-14.793449514051218,10.254455201287769,14.986319742436494,-19.620226445310813,1129853188,1
254,1692870117,43.0414462,-76.2140232,15.557861401253746,9.052786787469309,14.612632026071513,19.89847512568818,59184266,1
254,1692870117,43.0414462,-76.2140232,15.557861401253746,9.052786787469309,14.612632026071513,19.89847512568818,123355683,1
254,1692870117,43.0414462,-76.2140232,15.557861401253746,9.052786787469309,14.612632026071513,19.89847512568818,1624659031,1
254,123355683,43.0410528,-76.2138998,17.28837985457009,5.011179701836194,13.62350186284528,19.973793929465483,1692870117,1
254,59184266,43.0414474,-76.2141829,17.268686217488394,5.078629374341698,13.614565072563984,19.96957803932875,1692870117,1
255,1129853188,43.0382429,-76.133678,12.383259572958318,13.063494262590547,3.720954925478159,19.481368941745664,1752728095,1
255,1242502893,43.0375365,-76.1317507,12.804674981792195,12.650703482837036,15.956226052959035,19.70183242355764,1752728095,1
255,128915668,43.052134,-76.1440415,10.43565937857215,14.666186052768424,4.777605631299388,19.409196334100557,1459161304,1
255,123355683,43.0409302,-76.2136547,17.29266654756847,4.9963670476263395,13.596334606195777,19.9775091854194,1692870117,1
255,1692870117,43.0413147,-76.213779,15.560859065811378,9.047633123306662,14.613876715099224,19.894715370908983,59184266,1
255,1692870117,43.0413147,-76.213779,15.560859065811378,9.047633123306662,14.613876715099224,19.894715370908983,123355683,1
255,1692870117,43.0413147,-76.213779,15.560859065811378,9.047633123306662,14.613876715099224,19.894715370908983,1624659031,1
255,1752728095,43.0378213,-76.1309353,-14.795604449348229,10.251345715486671,14.984932273363794,-19.7318406637857,1129853188,1
255,1752728095,43.0378213,-76.1309353,-14.795604449348229,10.251345715486671,14.984932273363794,-19.7318406637857,1242502893,1
255,59184266,43.0413248,-76.2139378,17.273061441713335,5.063728708254035,13.616173892949275,19.96657537384272,1692870117,1
255,1624659031,43.0411424,-76.2140222,17.357817340989666,4.765099910478111,13.552763212556762,19.96970045707133,1692870117,1
255,1459161304,43.0515086,-76.1434214,10.18293546350376,14.842770137212172,4.900299795965674,19.398727144774583,128915668,1
256,128915668,43.052091,-76.1438032,10.392133117327987,14.697059885287766,4.800828743920463,19.403465144643064,1459161304,1
256,1752728095,43.0376864,-76.1311774,-14.797656001334994,10.24838411000263,14.992038126296526,-19.753035564711908,1129853188,1
256,1752728095,43.0376864,-76.1311774,-14.797656001334994,10.24838411000263,14.992038126296526,-19.753035564711908,1242502893,1
256,1242502893,43.0373928,-76.1315089,12.792903902557823,12.662606751373149,16.000297988396113,19.70920231488696,1752728095,1
256,1459161304,43.0514645,-76.1431833,10.139280584621645,14.872625498758264,4.9239593863725695,19.38975603082982,128915668,1
256,123355683,43.0408078,-76.2134095,17.29694746831769,4.981526701550253,13.599428635995409,19.97735496549228,1692870117,1
256,59184266,43.0412023,-76.2136928,17.27744850541805,5.0487397578631,13.619406869293496,19.971843686976243,1692870117,1
256,1129853188,43.0382094,-76.1334389,12.332831208372886,13.111112629589597,3.655325057904573,19.594643156170708,1752728095,1
256,1624659031,43.0410204,-76.2137772,17.362008454135182,4.749806568539236,13.554227921383491,19.972551430576473,1692870117,1
256,1692870117,43.0411831,-76.2135348,15.563876953949494,9.042440719314662,14.619562886461296,19.892551244237367,59184266,1
256,1692870117,43.0411831,-76.2135348,15.563876953949494,9.042440719314662,14.619562886461296,19.892551244237367,123355683,1
256,1692870117,43.0411831,-76.2135348,15.563876953949494,9.042440719314662,14.619562886461296,19.892551244237367,1624659031,1
256,1557253053,43.0775949,-76.1785143,11.56333554829349,13.794537723228427,4.0962018842356605,19.576034586289026,709416267,1
257,1752728095,43.0375514,-76.1314198,-14.799713912624123,10.245412051473576,15.008381597534825,-19.79764280395821,1129853188,1
257,1692870117,43.0410515,-76.2132907,15.566918712561998,9.037203206550528,14.623494163005043,19.899078956468976,59184266,1
257,1692870117,43.0410515,-76.2132907,15.566918712561998,9.037203206550528,14.623494163005043,19.899078956468976,123355683,1
257,1692870117,43.0410515,-76.2132907,15.566918712561998,9.037203206550528,14.623494163005043,19.899078956468976,1624659031,1
257,128915668,43.0520478,-76.1435651,10.348275236202635,14.72797337164198,4.847937189577969,19.391748758311877,1459161304,1
257,123355683,43.0406854,-76.2131644,17.30123973067849,4.966598814238188,13.598752338877842,19.972887119313697,1692870117,1
257,1624659031,43.0408984,-76.2135321,17.366208036208057,4.734429051442502,13.52636173861169,19.97094211995072,1692870117,1
257,59184266,43.0410797,-76.2134477,17.281846930716227,5.033663344254773,13.618466599027457,19.966226960093525,1692870117,1
257,1557253053,43.077558,-76.178274,11.54298407097267,13.811571914060728,4.07190534413008,19.586357945264986,709416267,1
257,1129853188,43.0381765,-76.1331985,12.28111302098723,13.15956925456673,3.673402698862703,19.611778342581264,1752728095,1
257,1459161304,43.0514202,-76.1429453,10.095314543294187,14.902503959803298,4.972511707591756,19.380344882684412,128915668,1
257,709416267,43.0779386,-76.1785267,8.914326477705316,15.637607983604207,5.8527233174413125,19.11599881452396,1557253053,1
258,709416267,43.077886,-76.1782919,8.89160304271642,15.650539777616492,5.867982230294731,19.114309861594048,1557253053,1
258,128915668,43.0520042,-76.143327,10.304145214129338,14.75888178034283,4.871828628495004,19.38576026523744,1459161304,1
258,1129853188,43.0381434,-76.1329578,12.228641888264509,13.208342726041849,3.720624844123982,19.61885022771848,1752728095,1
258,1624659031,43.0407766,-76.213287,17.370401471559774,4.719020313246604,13.527792651533174,19.973796602906326,1692870117,1
258,1692870117,43.0409199,-76.2130465,15.569977785101207,9.03193178514181,14.59991208901248,19.900052496797596,59184266,1
258,1692870117,43.0409199,-76.2130465,15.569977785101207,9.03193178514181,14.59991208901248,19.900052496797596,123355683,1
258,1692870117,43.0409199,-76.2130465,15.569977785101207,9.03193178514181,14.59991208901248,19.900052496797596,1624659031,1
258,1459161304,43.0513754,-76.1427075,10.05108214489651,14.932372474477813,4.996857782208971,19.371102103420284,128915668,1
258,1557253053,43.0775214,-76.1780335,11.522492238978733,13.828672120007578,4.081244740483211,19.5796083947521,709416267,1
258,59184266,43.0409571,-76.2132027,17.28625612149974,5.018500702591636,13.621914870418486,19.968992931442415,1692870117,1
258,1752728095,43.0374163,-76.1316627,-14.801767387553195,10.242445128228255,14.960916225276467,-19.8355528703364,1129853188,1
258,123355683,43.040563,-76.2129192,17.305541913185813,4.951587532394943,13.601875379599715,19.974890380769352,1692870117,1
259,1752728095,43.0372817,-76.1319061,-14.803723190725911,10.239618141921303,14.974228793067823,-19.84387301052023,1129853188,1
259,1129853188,43.0381099,-76.132717,12.1755252282943,13.257321954873428,3.7454058444733525,19.63453791590698,1752728095,1
259,59184266,43.0408345,-76.2129576,17.29067714271571,5.003247340115062,13.593954844808977,19.973126416466247,1692870117,1
259,709416267,43.0778331,-76.1780572,8.86880560379906,15.663469831490797,5.898503996873154,19.10748772313557,1557253053,1
259,1624659031,43.0406548,-76.2130419,17.374603267173335,4.703526475776419,13.530667765673348,19.976175044878005,1692870117,1
259,1692870117,43.0407885,-76.2128023,15.573030114819634,9.026667881500947,14.601506878818409,19.895277920996655,59184266,1
259,1692870117,43.0407885,-76.2128023,15.573030114819634,9.026667881500947,14.601506878818409,19.895277920996655,123355683,1
259,1692870117,43.0407885,-76.2128023,15.573030114819634,9.026667881500947,14.601506878818409,19.895277920996655,1624659031,1
259,123355683,43.0404405,-76.2126741,17.30985503929847,4.936488480536884,13.603444226349339,19.972651972523344,1692870117,1
259,1459161304,43.0513304,-76.1424697,10.006534960371585,14.962261128815433,5.047022502335053,19.364539447513867,128915668,1
259,128915668,43.0519603,-76.1430891,10.25967930300992,14.789826929325098,4.920064352503257,19.369552531747047,1459161304,1
259,1557253053,43.0774846,-76.177793,11.501916598554606,13.845790499639017,4.09084868710194,19.57760511465307,709416267,1
260,906890712,43.0377797,-76.1349357,12.838463144854074,12.616412488430443,15.984980824292617,19.569373995587732,1752728095,1
260,1692870117,43.040657,-76.2125581,15.576104131636484,9.021362429279566,14.609201425992431,19.901333983648843,123355683,1
260,1692870117,43.040657,-76.2125581,15.576104131636484,9.021362429279566,14.609201425992431,19.901333983648843,1624659031,1
260,709416267,43.07778,-76.1778226,8.845953788700127,15.676386751039981,5.91365293230129,19.100227291945338,1557253053,1
260,1459161304,43.051285,-76.142232,9.961710813340632,14.992141864035716,5.072268300107814,19.357941835112232,128915668,1
260,123355683,43.0403181,-76.212429,17.314178882367905,4.92130161942602,13.606596687419561,19.97465301598193,1692870117,1
260,128915668,43.051916,-76.1428514,10.214950097298917,14.82075553100087,4.944386426048199,19.358683336880013,1459161304,1
260,1624659031,43.0405331,-76.2127967,17.378814185430986,4.687943846534722,13.532112008045129,19.97067466299247,1692870117,1
260,1557253053,43.0774478,-76.1775526,11.481250924584142,13.862931768090608,4.1101898928883935,19.573555823897735,709416267,1
261,128915668,43.0518715,-76.1426137,10.169893470942647,14.851709221152902,4.992625411043513,19.354445229592386,1398391698,1
261,128915668,43.0518715,-76.1426137,10.169893470942647,14.851709221152902,4.992625411043513,19.354445229592386,1459161304,1
261,1459161304,43.0512394,-76.1419944,9.91656019310306,15.022044931918018,5.1232880218311605,19.352025811057505,1398391698,1
261,1459161304,43.0512394,-76.1419944,9.91656019310306,15.022044931918018,5.1232880218311605,19.352025811057505,128915668,1
261,1398391698,43.051732,-76.1425407,10.52067774264039,14.605318888525204,4.629901329240177,19.440084912384354,128915668,1
261,1398391698,43.051732,-76.1425407,10.52067774264039,14.605318888525204,4.629901329240177,19.440084912384354,1459161304,1
261,1236808244,43.0377437,-76.1332301,-14.691562696165489,10.399903150733598,15.036798815386131,-19.81261618581544,906890712,1
261,1752728095,43.0370736,-76.1323467,-14.801018489215638,10.243527306640855,14.999389913136396,-19.757670846097483,906890712,1
261,709416267,43.0777268,-76.1775881,8.823035355609806,15.689297215415973,5.944627338024883,19.093184657105706,1557253053,1
261,906890712,43.0376358,-76.1346955,12.827867861899147,12.627185201685093,16.031635534195573,19.59488823700717,1752728095,1
261,906890712,43.0376358,-76.1346955,12.827867861899147,12.627185201685093,16.031635534195573,19.59488823700717,1236808244,1
261,1692870117,43.0405255,-76.2123139,15.579199845694875,9.01601531542071,14.610840277539467,19.898359861229928,123355683,1
261,1692870117,43.0405255,-76.2123139,15.579199845694875,9.01601531542071,14.610840277539467,19.898359861229928,1624659031,1
261,123355683,43.0401956,-76.2121839,17.318513607106695,4.906025523828867,13.578981602112442,19.973904158499924,1692870117,1
261,1557253053,43.0774108,-76.1773123,11.460507680558836,13.880085147572114,4.119927755718752,19.571509545648553,709416267,1
261,1624659031,43.0404112,-76.2125516,17.383034525985696,4.672270397610708,13.53501396723258,19.970539057094673,1692870117,1
262,128915668,43.0518266,-76.1423762,10.124533869690204,14.882668239314341,5.0206441279075,19.35676556613263,1398391698,1
262,1459161304,43.0511932,-76.1417569,9.871126284093588,15.051938940996164,5.146715267855496,19.338705542040863,1398391698,1
262,1459161304,43.0511932,-76.1417569,9.871126284093588,15.051938940996164,5.146715267855496,19.338705542040863,128915668,1
262,906890712,43.0374915,-76.1344551,12.81713872795245,12.63807559830299,15.934465738768754,19.63247295911113,1752728095,1
262,906890712,43.0374915,-76.1344551,12.81713872795245,12.63807559830299,15.934465738768754,19.63247295911113,1236808244,1
262,1692870117,43.040394,-76.2120697,15.58231660664829,9.010627568053899,14.618623705999395,19.900083063285358,123355683,1
262,1692870117,43.040394,-76.2120697,15.58231660664829,9.010627568053899,14.618623705999395,19.900083063285358,1624659031,1
262,1236808244,43.0376083,-76.1334733,-14.693178628693278,10.397620005814364,15.04848315475483,-19.838113650038636,906890712,1
262,1624659031,43.0402894,-76.2123066,17.387264230249396,4.656505405074686,13.536471725971722,19.970470777955303,1692870117,1
262,1752728095,43.0369386,-76.1325891,-14.803143169201048,10.240456645684134,14.999461381373036,-19.80866793086188,906890712,1
262,123355683,43.0400734,-76.2119388,17.322842807179814,4.890717439981439,13.58199430088466,19.975983682239022,1692870117,1
262,1398391698,43.0516903,-76.1423021,10.47451301304822,14.638462253238332,4.675496569584324,19.432667237111964,128915668,1
262,1398391698,43.0516903,-76.1423021,10.47451301304822,14.638462253238332,4.675496569584324,19.432667237111964,1459161304,1
263,1236808244,43.0374729,-76.1337167,-14.694799118271199,10.395329666425013,14.999461381373036,-19.847950221420426,906890712,1
263,128915668,43.0517814,-76.1421386,10.078809653863422,14.913671444724455,4.975146927644444,19.371316760828368,1398391698,1
263,1624659031,43.0401676,-76.2120615,17.391502478905338,4.640650980867835,13.510383754953136,19.977140267625852,1692870117,1
263,906890712,43.0373481,-76.1342142,12.805752798837762,12.649612454737845,15.971617937609228,19.679642005979403,1752728095,1
263,906890712,43.0373481,-76.1342142,12.805752798837762,12.649612454737845,15.971617937609228,19.679642005979403,1236808244,1
263,1459161304,43.0511469,-76.1415195,9.825375565989047,15.081843222473351,5.172962695419603,19.33169664359956,1398391698,1
263,1459161304,43.0511469,-76.1415195,9.825375565989047,15.081843222473351,5.172962695419603,19.33169664359956,128915668,1
263,1692870117,43.0402624,-76.2118255,15.585458045318788,9.005192808463784,14.620378259275306,19.895013310427593,123355683,1
263,1692870117,43.0402624,-76.2118255,15.585458045318788,9.005192808463784,14.620378259275306,19.895013310427593,1624659031,1
263,1752728095,43.0368035,-76.1328322,-14.805230800487202,10.237438202221544,14.95791325444965,-19.83590907582015,906890712,1
263,1398391698,43.0516482,-76.1420635,10.428020646020949,14.67161836356715,4.696758636732793,19.422740210019732,128915668,1
263,1398391698,43.0516482,-76.1420635,10.428020646020949,14.67161836356715,4.696758636732793,19.422740210019732,1459161304,1
263,123355683,43.0399511,-76.2116936,17.327182724657373,4.8753193563432315,13.58138373499233,19.973747979826538,1692870117,1
264,128915668,43.0517366,-76.1419008,10.032538149115833,14.944837847448714,5.000778248662234,19.36255611317227,1398391698,1
264,906890712,43.0372043,-76.1339727,12.794110148206126,12.661387977452115,15.994859850884716,19.68953143927771,1752728095,1
264,1692870117,43.0401308,-76.2115814,15.58862224093469,8.999714252654712,14.593945329627987,19.90286849756377,123355683,1
264,1692870117,43.0401308,-76.2115814,15.58862224093469,8.999714252654712,14.593945329627987,19.90286849756377,1624659031,1
264,1459161304,43.0511003,-76.1412823,9.779292269486948,15.11176504277223,5.129222060093806,19.33946473548436,1398391698,1
264,1624659031,43.0400459,-76.2118163,17.395734056819453,4.6247634128041435,13.50957594417367,19.971713374649166,1692870117,1
264,1752728095,43.0366689,-76.1330756,-14.807240354385215,10.234531405368108,14.964190084231726,-19.849002488001023,906890712,1
264,123355683,43.0398289,-76.2114485,17.331532000772693,4.85983523446958,13.584496642843359,19.975754462853967,1692870117,1
264,1398391698,43.0516059,-76.1418251,10.38115403977899,14.704816925156885,4.74628649839111,19.414719227097592,128915668,1
264,1398391698,43.0516059,-76.1418251,10.38115403977899,14.704816925156885,4.74628649839111,19.414719227097592,1459161304,1
265,1624659031,43.0399243,-76.2115713,17.39997363573896,4.608786985269457,13.512434796993547,19.977016069029325,1692870117,1
265,1692870117,43.0399995,-76.2113371,15.591773273007725,8.99425406596467,14.597831291134971,19.89564726972079,123355683,1
265,1692870117,43.0399995,-76.2113371,15.591773273007725,8.99425406596467,14.597831291134971,19.89564726972079,1624659031,1
265,1398391698,43.0515632,-76.1415869,10.333962267598878,14.738019671985874,4.771520634303352,19.414152815083778,128915668,1
265,1398391698,43.0515632,-76.1415869,10.333962267598878,14.738019671985874,4.771520634303352,19.414152815083778,1459161304,1
265,906890712,43.0370603,-76.1337311,12.7822804764322,12.673330494460412,16.041884497980348,19.696433557293805,1752728095,1
265,1752728095,43.0365342,-76.1333192,-14.809263965879666,10.231603041014544,14.977928718940303,-19.85616965443048,906890712,1
265,1459161304,43.0510542,-76.1410449,9.732698771008987,15.141815433850732,5.158048022752454,19.334622753502074,1398391698,1
265,1459161304,43.0510542,-76.1410449,9.732698771008987,15.141815433850732,5.158048022752454,19.334622753502074,128915668,1
265,128915668,43.0516916,-76.1416632,9.985920839951488,14.976027009131045,5.052814192175955,19.346531462409818,1398391698,1
265,123355683,43.0397066,-76.2112034,17.33589196980172,4.844259449220715,13.586060505005166,19.97351766895823,1692870117,1
266,1459161304,43.0510077,-76.1408076,9.685763959749703,15.171881113296852,5.21258978132791,19.32901340174202,1398391698,1
266,1459161304,43.0510077,-76.1408076,9.685763959749703,15.171881113296852,5.21258978132791,19.32901340174202,128915668,1
266,1624659031,43.0398027,-76.2113261,17.404221572034672,4.592719398300217,13.515311658655563,19.976884477238592,1692870117,1
266,1692870117,43.0398681,-76.211093,15.59495067004066,8.98874371639321,14.605648599921635,19.89702056843028,123355683,1
266,1692870117,43.0398681,-76.211093,15.59495067004066,8.98874371639321,14.605648599921635,19.89702056843028,1624659031,1
266,128915668,43.0516461,-76.1414257,9.939027263756532,15.007189512040698,5.0792263334080126,19.34212786686392,1398391698,1
266,1398391698,43.0515203,-76.1413486,10.28636915900161,14.771276502886963,4.822131261318566,19.396022354587142,128915668,1
266,1398391698,43.0515203,-76.1413486,10.28636915900161,14.771276502886963,4.822131261318566,19.396022354587142,1459161304,1
266,123355683,43.0395843,-76.2109583,17.340262384953682,4.828591970850354,13.58920316356674,19.975521948154185,1692870117,1
267,123355683,43.039462,-76.2107131,17.344643410627086,4.812831282955022,13.561126523948102,19.979230273412732,1692870117,1
267,1692870117,43.0397366,-76.2108488,15.598153610721852,8.983184509756263,14.607015648356931,19.893249807422933,123355683,1
267,1692870117,43.0397366,-76.2108488,15.598153610721852,8.983184509756263,14.607015648356931,19.893249807422933,1624659031,1
267,1459161304,43.0509608,-76.1405703,9.638535028048263,15.2019289076448,5.23978835478543,19.318193405193483,1398391698,1
267,1459161304,43.0509608,-76.1405703,9.638535028048263,15.2019289076448,5.23978835478543,19.318193405193483,128915668,1
267,1398391698,43.0514769,-76.1411105,10.2384754633819,14.80451350722903,4.847699930152992,19.3877871500383,128915668,1
267,1398391698,43.0514769,-76.1411105,10.2384754633819,14.80451350722903,4.847699930152992,19.3877871500383,1459161304,1
267,1624659031,43.0396811,-76.2110809,17.408478549704313,4.576557066669749,13.516756896006665,19.97138516215208,1692870117,1
267,128915668,43.0516004,-76.1411883,9.891770122607767,15.03838035964925,5.132858279992535,19.32796620470742,1398391698,1
268,1692870117,43.0396051,-76.2106047,15.601378747142244,8.977582146002245,14.613028280401098,19.897983232183773,123355683,1
268,1692870117,43.0396051,-76.2106047,15.601378747142244,8.977582146002245,14.613028280401098,19.897983232183773,1624659031,1
268,123355683,43.0393399,-76.210468,17.34901773396746,4.797039052007236,13.561967194971551,19.97469242399936,1692870117,1
268,1624659031,43.0395594,-76.2108359,17.412744481684683,4.560299290129943,13.488012272414405,19.97268341988272,1692870117,1
268,1459161304,43.0509137,-76.1403332,9.590972840803811,15.231980828735432,5.293095550251167,19.298727116322542,1398391698,1
268,1398391698,43.0514332,-76.1408725,10.190196238500706,14.837786243939698,4.87377462449928,19.381249854808157,128915668,1
268,1398391698,43.0514332,-76.1408725,10.190196238500706,14.837786243939698,4.87377462449928,19.381249854808157,1459161304,1
268,128915668,43.0515542,-76.1409511,9.844228051843526,15.069544587123294,5.160086033296932,19.318203531954246,1398391698,1
269,123355683,43.0392178,-76.2102228,17.35340230745885,4.781153454500482,13.56351017949332,19.976777721494845,1692870117,1
269,1459161304,43.050866,-76.1400963,9.543149390053163,15.261988720973685,5.321144437481937,19.28754578901848,1398391698,1
269,1692870117,43.0394736,-76.2103605,15.604626016368613,8.971936629806958,14.58614138831262,19.901136710892462,123355683,1
269,1692870117,43.0394736,-76.2103605,15.604626016368613,8.971936629806958,14.58614138831262,19.901136710892462,1624659031,1
269,1398391698,43.0513894,-76.1406346,10.141523339699308,14.871096272646955,4.926746681434019,19.37001386440507,128915668,1
269,1398391698,43.0513894,-76.1406346,10.141523339699308,14.871096272646955,4.926746681434019,19.37001386440507,1459161304,1
269,1624659031,43.039438,-76.2105908,17.417002829323277,4.544008411451822,13.489421266791798,19.97262074813148,1692870117,1
269,128915668,43.0515077,-76.140714,9.796333177124463,15.100723700630063,5.187593730049274,19.31083674255771,1398391698,1
270,1459161304,43.0508181,-76.1398596,9.494989639105626,15.291996983823818,5.378754667427599,19.275027271260853,1398391698,1
270,128915668,43.051461,-76.1404769,9.748075333807485,15.131920806243144,5.243465687544265,19.300416254152296,1398391698,1
270,1624659031,43.0393165,-76.2103457,17.421269245712764,4.527623865603523,13.492252698599659,19.977927556827755,1692870117,1
270,123355683,43.0390957,-76.2099777,17.357796460373766,4.765175971591817,13.56661102846645,19.978787579883196,1692870117,1
270,1398391698,43.051345,-76.1403969,10.092522971416535,14.904394656323,4.953652429078995,19.358831578439787,128915668,1
270,1398391698,43.051345,-76.1403969,10.092522971416535,14.904394656323,4.953652429078995,19.358831578439787,1459161304,1
270,1692870117,43.0393423,-76.2101163,15.607862748023733,8.966304725964484,14.590074380419978,19.896071977425095,123355683,1
270,1692870117,43.0393423,-76.2101163,15.607862748023733,8.966304725964484,14.590074380419978,19.896071977425095,1624659031,1
271,1398391698,43.0513004,-76.1401593,10.043136973616841,14.93771735336997,5.008773040805701,19.356452089735566,128915668,1
271,1398391698,43.0513004,-76.1401593,10.043136973616841,14.93771735336997,5.008773040805701,19.356452089735566,1459161304,1
271,1624659031,43.0391951,-76.2101005,17.425543670058396,4.511144843926842,13.49367517880813,19.975351813721392,1692870117,1
271,1692870117,43.0392109,-76.2098721,15.611125469619104,8.960622833922304,14.597987043080053,19.899950949077343,123355683,1
271,1692870117,43.0392109,-76.2098721,15.611125469619104,8.960622833922304,14.597987043080053,19.899950949077343,1624659031,1
271,128915668,43.0514138,-76.1402401,9.699515765863053,15.163093151061695,5.27183851419857,19.288013799654117,1398391698,1
271,123355683,43.0389736,-76.2097325,17.3622009971668,4.749102708299776,13.568168940770397,19.974392819652678,1692870117,1
271,1459161304,43.0507697,-76.139623,9.44655016813198,15.32196756036788,5.407507971609039,19.260528134724886,1398391698,1
272,128915668,43.0513664,-76.1400033,9.650603340621823,15.194270471529029,5.329479894136983,19.276842170282706,1398391698,1
272,123355683,43.0388515,-76.2094874,17.36661596991736,4.732932468714452,13.541226331303585,19.980175548454902,1692870117,1
272,1459161304,43.050721,-76.1393866,9.397779774805398,15.35192936748533,5.467120071899492,19.25014842307154,1398391698,1
272,1624659031,43.0390736,-76.2098554,17.429826350704687,4.494569321334431,13.496533775802337,19.97773591678036,1692870117,1
272,1692870117,43.0390795,-76.2096279,15.614413212354949,8.954892519390459,14.5995867286703,19.894790625197565,123355683,1
272,1692870117,43.0390795,-76.2096279,15.614413212354949,8.954892519390459,14.5995867286703,19.894790625197565,1624659031,1
272,1398391698,43.0512553,-76.1399217,9.993392765219145,14.971042082636254,5.036100602720767,19.33755308631482,128915668,1
272,1398391698,43.0512553,-76.1399217,9.993392765219145,14.971042082636254,5.036100602720767,19.33755308631482,1459161304,1
273,123355683,43.0387296,-76.2092422,17.37102431372969,4.716727074127986,13.542676428536081,19.977873465531758,1692870117,1
273,1129853188,43.0367458,-76.1302499,11.950978524722238,13.460093324402614,3.869378302046299,19.622553859297255,2045649623,1
273,1692870117,43.0389481,-76.2093838,15.617725020810761,8.949115329145195,14.607593950192689,19.89865526913529,123355683,1
273,1692870117,43.0389481,-76.2093838,15.617725020810761,8.949115329145195,14.607593950192689,19.89865526913529,1624659031,1
273,128915668,43.0513184,-76.1397667,9.601388246067632,15.225417687153097,5.358757513915672,19.266564168389756,1398391698,1
273,1624659031,43.0389521,-76.2096102,17.434117283908463,4.477896217078316,13.495405461223516,19.972137655312363,1692870117,1
273,504035205,43.0409814,-76.2231785,17.393913159297398,4.631607173198187,13.533288756087323,19.970619725552844,684003952,1
273,1459161304,43.0506718,-76.1391504,9.348720838385034,15.381853551699987,5.49698703291323,19.23817237771347,1398391698,1
273,684003952,43.0413471,-76.222659,15.146285462291685,9.725740932945497,14.833233766963664,19.87690536027427,504035205,1
273,1398391698,43.05121,-76.1396844,9.943279864378107,15.004372214079897,5.0925536035990335,19.322767286316676,128915668,1
273,1398391698,43.05121,-76.1396844,9.943279864378107,15.004372214079897,5.0925536035990335,19.322767286316676,1459161304,1
274,1459161304,43.0506223,-76.1389142,9.299319134814084,15.411770295098503,5.558315982409543,19.224012732705216,1398391698,1
274,504035205,43.0408596,-76.2229334,17.397867313251908,4.616731847365718,13.509390775565054,19.97173764959911,684003952,1
274,2045649623,43.0370328,-76.1302388,10.127235575280725,14.880829936625462,5.016863006629843,19.35517762522666,1129853188,1
274,123355683,43.0386077,-76.2089971,17.375442611445152,4.700424880409865,13.543573534895648,19.979888983275213,1692870117,1
274,128915668,43.0512702,-76.1395302,9.551808658950268,15.256570759603967,5.418249937713657,19.25207956591874,1398391698,1
