TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level,Flag
108,478913826,43.0471550,-76.2246627,100000.0,10,1,-1,1,-1
108,1633036080,43.0746936,-76.1789382,100000.0,15,1,-1,1,-1
108,1637870196,43.0683854,-76.1598765,999.0,-1,1,-1,1,-1
108,1178869844,43.0451682,-76.2350710,100000.0,24,1,-1,1,-1
108,221045127,43.0352543,-76.0504275,100000.0,7,1,-1,1,-1
108,1669100901,43.0459150,-76.2233549,100000.0,10,1,-1,1,-1
108,764058580,43.0401898,-76.2489411,999.0,-1,1,-1,1,-1
108,1758720239,43.0269369,-76.0416604,999.0,-1,1,-1,1,-1
108,487039195,43.0325895,-76.1331323,100000.0,8,1,-1,1,-1
108,1714881622,43.0685532,-76.1883789,999.0,-1,1,-1,1,-1
108,150447161,43.0268618,-76.1170962,100000.0,43,1,-1,1,-1
108,1510081670,43.0337524,-76.1405761,100000.0,8,1,-1,1,-1
108,317816171,43.0234366,-76.1337917,100000.0,8,1,-1,1,-1
108,349027371,43.0678952,-76.1625414,999.0,-1,1,-1,1,-1
108,788586524,43.0447870,-76.2514261,999.0,-1,1,-1,1,-1
108,1074840537,43.0685186,-76.1766556,100000.0,15,1,-1,1,-1
108,685259565,43.0212683,-76.1311304,100000.0,16,1,-1,1,-1
108,1766167445,43.0468501,-76.1161013,100000.0,43,1,-1,1,-1
108,848639818,43.0343585,-76.1268338,100000.0,43,1,-1,1,-1
108,1217451766,43.0270687,-76.1288199,100000.0,16,1,-1,1,-1
108,1445880173,43.0473604,-76.2394382,100000.0,24,1,-1,1,-1
108,340565617,43.0266482,-76.1282980,100000.0,16,1,-1,1,-1
108,1953342101,43.0272780,-76.0277462,999.0,-1,1,-1,1,-1
108,56909849,43.0454268,-76.2291265,100000.0,24,1,-1,1,-1
108,1287795591,43.0778161,-76.1746658,100000.0,15,1,-1,1,-1
108,1019501030,43.0362543,-76.1302842,100000.0,8,1,-1,1,-1
108,448833711,43.0323974,-76.1239840,100000.0,43,1,-1,1,-1
108,1695774095,43.0313719,-76.1230121,100000.0,43,1,-1,1,-1
108,906485158,43.0815677,-76.1757757,100000.0,15,1,-1,1,-1
108,1602668097,43.0364991,-76.1306431,100000.0,8,1,-1,1,-1
108,2110639674,43.0313707,-76.1252026,100000.0,43,1,-1,1,-1
108,476874687,43.0279578,-76.1174756,100000.0,43,1,-1,1,-1
108,789317708,43.0766059,-76.1801523,999.0,-1,1,-1,1,-1
108,1676865447,43.0286867,-76.1351384,100000.0,8,1,-1,1,-1
109,342286568,43.0754945,-76.1802567,999.0,-1,1,-1,1,-1
109,685259565,43.0211064,-76.1311388,100000.0,16,1,-1,1,-1
109,1217451766,43.0269079,-76.1287932,100000.0,16,1,-1,1,-1
109,789317708,43.0765017,-76.1799830,999.0,-1,1,-1,1,-1
109,276136980,43.0767978,-76.1594295,999.0,-1,1,-1,1,-1
109,814356017,43.0367169,-76.1345528,100000.0,8,2,1,1,1
109,109252872,43.0290228,-76.1213007,100000.0,43,1,-1,1,-1
109,939826170,43.0799631,-76.1854608,999.0,-1,1,-1,1,-1
109,36990896,43.0352624,-76.1307863,100000.0,8,1,-1,1,-1
109,1953342101,43.0272595,-76.0279656,999.0,-1,1,-1,1,-1
109,1714881622,43.0683922,-76.1884041,999.0,-1,1,-1,1,-1
109,317816171,43.0232746,-76.1337939,100000.0,8,1,-1,1,-1
109,1074840537,43.0683851,-76.1765305,100000.0,15,1,-1,1,-1
109,2031681008,43.0748584,-76.1713970,100000.0,15,1,-1,1,-1
109,458497861,43.0761182,-76.1841662,999.0,-1,1,-1,1,-1
109,150447161,43.0267387,-76.1169526,100000.0,43,1,-1,1,-1
109,1637870196,43.0682723,-76.1597182,999.0,-1,1,-1,1,-1
109,848639818,43.0342436,-76.1266782,100000.0,43,1,-1,1,-1
109,764058580,43.0401093,-76.2487494,999.0,-1,1,-1,1,-1
109,476874687,43.0278338,-76.1173333,100000.0,43,1,-1,1,-1
109,788586524,43.0447575,-76.2512089,999.0,-1,1,-1,1,-1
109,1372800167,43.0449083,-76.1163006,100000.0,43,1,-1,1,-1
109,1713092812,43.0357134,-76.1368679,100000.0,8,1,-1,1,-1
109,1676865447,43.0285254,-76.1351600,100000.0,8,1,-1,1,-1
109,677549427,43.0647562,-76.1864308,999.0,-1,1,-1,1,-1
109,1178869844,43.0451047,-76.2348678,100000.0,24,1,-1,1,-1
109,1445880173,43.0472977,-76.2392345,100000.0,24,1,-1,1,-1
109,448833711,43.0322809,-76.1238304,100000.0,43,1,-1,1,-1
109,1019501030,43.0361486,-76.1301167,100000.0,8,1,-1,1,-1
109,2110639674,43.0312537,-76.1250498,100000.0,43,1,-1,1,-1
109,221045127,43.0352185,-76.0506429,100000.0,7,1,-1,1,-1
109,1086262905,43.0275226,-76.1174315,100000.0,43,1,-1,1,-1
109,460844473,43.0445905,-76.2328911,100000.0,24,1,-1,1,-1
109,1766167445,43.0469604,-76.1159394,100000.0,43,1,-1,1,-1
109,567011765,43.0358189,-76.1370534,100000.0,8,1,-1,1,-1
109,1799210656,43.0294127,-76.1538878,999.0,-1,1,-1,1,-1
109,1803018641,43.0370886,-76.1338764,100000.0,8,2,1,1,1
109,325446304,43.0230250,-76.1312172,100000.0,16,1,-1,1,-1
109,749095408,43.0208724,-76.1341506,100000.0,8,1,-1,1,-1
109,487039195,43.0324277,-76.1331436,100000.0,8,1,-1,1,-1
109,906485158,43.0814350,-76.1756488,100000.0,15,1,-1,1,-1
109,1633036080,43.0745362,-76.1789911,100000.0,15,1,-1,1,-1
109,1287795591,43.0777066,-76.1745029,100000.0,15,1,-1,1,-1
109,397897529,43.0509020,-76.2278897,100000.0,10,1,-1,1,-1
109,1602668097,43.0363948,-76.1304740,100000.0,8,1,-1,1,-1
109,1704517358,43.0761297,-76.1574317,999.0,-1,1,-1,1,-1
109,1510081670,43.0336785,-76.1407727,100000.0,8,1,-1,1,-1
109,1695774095,43.0312489,-76.1228683,100000.0,43,1,-1,1,-1
109,301894975,43.0286924,-76.1319955,100000.0,8,1,-1,1,-1
109,2116485550,43.0447425,-76.2483152,999.0,-1,1,-1,1,-1
109,56909849,43.0453915,-76.2289109,100000.0,24,1,-1,1,-1
109,824595274,43.0431190,-76.2390921,100000.0,24,1,-1,1,-1
109,1758720239,43.0269203,-76.0418800,999.0,-1,1,-1,1,-1
109,340565617,43.0264889,-76.1282583,100000.0,16,1,-1,1,-1
109,349027371,43.0677869,-76.1623769,999.0,-1,1,-1,1,-1
109,478913826,43.0471178,-76.2244477,100000.0,10,1,-1,1,-1
109,1669100901,43.0458802,-76.2231392,100000.0,10,1,-1,1,-1
109,1140726638,43.0479298,-76.2568066,999.0,-1,1,-1,1,-1
110,685259565,43.0209445,-76.1311471,100000.0,16,1,-1,1,-1
110,301894975,43.0285314,-76.1320204,100000.0,8,1,-1,1,-1
110,848639818,43.0341284,-76.1265228,100000.0,43,1,-1,1,-1
110,1695774095,43.0311257,-76.1227248,100000.0,43,1,-1,1,-1
110,906485158,43.0813023,-76.1755219,100000.0,15,1,-1,1,-1
110,460844473,43.0445579,-76.2326747,100000.0,24,1,-1,1,-1
110,824595274,43.0430187,-76.2389187,100000.0,24,1,-1,1,-1
110,1019501030,43.0360428,-76.1299494,100000.0,8,1,-1,1,-1
110,1704517358,43.0760763,-76.1572231,999.0,-1,1,-1,1,-1
110,1637870196,43.0681592,-76.1595599,999.0,-1,1,-1,1,-1
110,340565617,43.0263295,-76.1282187,100000.0,16,1,-1,1,-1
110,1803018641,43.0369564,-76.1341204,100000.0,8,2,1,1,1
110,397897529,43.0508630,-76.2276753,100000.0,10,1,-1,1,-1
110,567011765,43.0357352,-76.1372425,100000.0,8,1,-1,1,-1
110,325446304,43.0228629,-76.1312177,100000.0,16,1,-1,1,-1
110,487039195,43.0322658,-76.1331549,100000.0,8,1,-1,1,-1
110,1372800167,43.0450080,-76.1161265,100000.0,43,1,-1,1,-1
110,1086262905,43.0274039,-76.1172811,100000.0,43,1,-1,1,-1
110,1178869844,43.0450411,-76.2346646,100000.0,24,1,-1,1,-1
110,677549427,43.0645956,-76.1864598,999.0,-1,1,-1,1,-1
110,939826170,43.0798308,-76.1853332,999.0,-1,1,-1,1,-1
110,458497861,43.0760195,-76.1839909,999.0,-1,1,-1,1,-1
110,1714881622,43.0682313,-76.1884293,999.0,-1,1,-1,1,-1
110,109252872,43.0289050,-76.1211491,100000.0,43,1,-1,1,-1
110,1676865447,43.0283642,-76.1351817,100000.0,8,1,-1,1,-1
110,1799210656,43.0293295,-76.1540773,999.0,-1,1,-1,1,-1
110,764058580,43.0400288,-76.2485577,999.0,-1,1,-1,1,-1
110,221045127,43.0351826,-76.0508583,100000.0,7,1,-1,1,-1
110,1445880173,43.0472349,-76.2390308,100000.0,24,1,-1,1,-1
110,789317708,43.0763976,-76.1798137,999.0,-1,1,-1,1,-1
110,2031681008,43.0747527,-76.1712295,100000.0,15,1,-1,1,-1
110,1217451766,43.0267470,-76.1287665,100000.0,16,1,-1,1,-1
110,342286568,43.0753341,-76.1802878,999.0,-1,1,-1,1,-1
110,150447161,43.0266153,-76.1168096,100000.0,43,1,-1,1,-1
110,56909849,43.0453563,-76.2286952,100000.0,24,1,-1,1,-1
110,1602668097,43.0362904,-76.1303051,100000.0,8,1,-1,1,-1
110,749095408,43.0207104,-76.1341494,100000.0,8,1,-1,1,-1
110,1510081670,43.0336045,-76.1409692,100000.0,8,1,-1,1,-1
110,1633036080,43.0743789,-76.1790440,100000.0,15,1,-1,1,-1
110,1140726638,43.0478779,-76.2565973,999.0,-1,1,-1,1,-1
110,276136980,43.0767758,-76.1592105,999.0,-1,1,-1,1,-1
110,2110639674,43.0311366,-76.1248973,100000.0,43,1,-1,1,-1
110,317816171,43.0231126,-76.1337961,100000.0,8,1,-1,1,-1
110,1287795591,43.0775970,-76.1743401,100000.0,15,1,-1,1,-1
110,213111219,43.0329326,-76.0477941,999.0,-1,1,-1,1,-1
110,448833711,43.0321643,-76.1236771,100000.0,43,1,-1,1,-1
110,1953342101,43.0272410,-76.0281850,999.0,-1,1,-1,1,-1
110,1758720239,43.0269037,-76.0420997,999.0,-1,1,-1,1,-1
110,36990896,43.0351018,-76.1307570,100000.0,8,1,-1,1,-1
110,1669100901,43.0458454,-76.2229234,100000.0,10,1,-1,1,-1
110,1074840537,43.0682515,-76.1764055,100000.0,15,1,-1,1,-1
110,2116485550,43.0446565,-76.2481280,999.0,-1,1,-1,1,-1
110,814356017,43.0365735,-76.1343109,100000.0,8,2,1,1,1
110,476874687,43.0277096,-76.1171915,100000.0,43,1,-1,1,-1
110,788586524,43.0447280,-76.2509917,999.0,-1,1,-1,1,-1
110,349027371,43.0676786,-76.1622126,999.0,-1,1,-1,1,-1
110,478913826,43.0470805,-76.2242327,100000.0,10,1,-1,1,-1
110,1766167445,43.0470708,-76.1157778,100000.0,43,1,-1,1,-1
110,1713092812,43.0356424,-76.1370664,100000.0,8,1,-1,1,-1
111,221045127,43.0351467,-76.0510737,100000.0,7,1,-1,1,-1
111,349027371,43.0675702,-76.1620483,999.0,-1,1,-1,1,-1
111,788586524,43.0446985,-76.2507745,999.0,-1,1,-1,1,-1
111,301894975,43.0283704,-76.1320452,100000.0,8,1,-1,1,-1
111,1714881622,43.0680703,-76.1884545,999.0,-1,1,-1,1,-1
111,458497861,43.0759208,-76.1838157,999.0,-1,1,-1,1,-1
111,1637870196,43.0680460,-76.1594018,999.0,-1,1,-1,1,-1
111,476874687,43.0275851,-76.1170502,100000.0,43,1,-1,1,-1
111,340565617,43.0261701,-76.1281792,100000.0,16,1,-1,1,-1
111,749095408,43.0205484,-76.1341481,100000.0,8,1,-1,1,-1
111,1019501030,43.0359369,-76.1297823,100000.0,8,1,-1,1,-1
111,906485158,43.0811696,-76.1753951,100000.0,15,1,-1,1,-1
111,1445880173,43.0471722,-76.2388271,100000.0,24,1,-1,1,-1
111,325446304,43.0227009,-76.1312182,100000.0,16,1,-1,1,-1
111,1766167445,43.0471814,-76.1156163,100000.0,43,1,-1,1,-1
111,2116485550,43.0445704,-76.2479409,999.0,-1,1,-1,1,-1
111,685259565,43.0207825,-76.1311555,100000.0,16,1,-1,1,-1
111,448833711,43.0320475,-76.1235241,100000.0,43,1,-1,1,-1
111,939826170,43.0796985,-76.1852056,999.0,-1,1,-1,1,-1
111,1633036080,43.0742216,-76.1790968,100000.0,15,1,-1,1,-1
111,1953342101,43.0272224,-76.0284044,999.0,-1,1,-1,1,-1
111,56909849,43.0453210,-76.2284796,100000.0,24,1,-1,1,-1
111,1086262905,43.0272849,-76.1171312,100000.0,43,1,-1,1,-1
111,824595274,43.0429183,-76.2387453,100000.0,24,1,-1,1,-1
111,213111219,43.0328757,-76.0480008,999.0,-1,1,-1,1,-1
111,1178869844,43.0449776,-76.2344614,100000.0,24,1,-1,1,-1
111,764058580,43.0399482,-76.2483661,999.0,-1,1,-1,1,-1
111,1758720239,43.0268871,-76.0423194,999.0,-1,1,-1,1,-1
111,677549427,43.0644350,-76.1864887,999.0,-1,1,-1,1,-1
111,1799210656,43.0292463,-76.1542668,999.0,-1,1,-1,1,-1
111,342286568,43.0751737,-76.1803188,999.0,-1,1,-1,1,-1
111,2031681008,43.0746470,-76.1710620,100000.0,15,1,-1,1,-1
111,1287795591,43.0774874,-76.1741773,100000.0,15,1,-1,1,-1
111,150447161,43.0264915,-76.1166671,100000.0,43,1,-1,1,-1
111,1704517358,43.0760228,-76.1570144,999.0,-1,1,-1,1,-1
111,1676865447,43.0282029,-76.1352032,100000.0,8,1,-1,1,-1
111,317816171,43.0229505,-76.1337983,100000.0,8,1,-1,1,-1
111,460844473,43.0445252,-76.2324583,100000.0,24,1,-1,1,-1
111,567011765,43.0356515,-76.1374316,100000.0,8,1,-1,1,-1
111,2110639674,43.0310192,-76.1247450,100000.0,43,1,-1,1,-1
111,1602668097,43.0361859,-76.1301363,100000.0,8,1,-1,1,-1
111,1669100901,43.0458105,-76.2227077,100000.0,10,1,-1,1,-1
111,1217451766,43.0265862,-76.1287398,100000.0,16,1,-1,1,-1
111,848639818,43.0340131,-76.1263677,100000.0,43,1,-1,1,-1
111,789317708,43.0762933,-76.1796445,999.0,-1,1,-1,1,-1
111,814356017,43.0364299,-76.1340689,100000.0,8,2,1,1,1
111,1372800167,43.0451081,-76.1159528,100000.0,43,1,-1,1,-1
111,109252872,43.0287869,-76.1209979,100000.0,43,1,-1,1,-1
111,1074840537,43.0681178,-76.1762805,100000.0,15,1,-1,1,-1
111,1140726638,43.0478260,-76.2563880,999.0,-1,1,-1,1,-1
111,487039195,43.0321040,-76.1331661,100000.0,8,1,-1,1,-1
111,1510081670,43.0335304,-76.1411656,100000.0,8,1,-1,1,-1
111,478913826,43.0470433,-76.2240177,100000.0,10,1,-1,1,-1
111,276136980,43.0767538,-76.1589915,999.0,-1,1,-1,1,-1
111,1803018641,43.0368240,-76.1343644,100000.0,8,2,1,1,1
111,36990896,43.0349412,-76.1307277,100000.0,8,1,-1,1,-1
111,397897529,43.0508240,-76.2274609,100000.0,10,1,-1,1,-1
111,1695774095,43.0310024,-76.1225817,100000.0,43,1,-1,1,-1
111,1713092812,43.0355713,-76.1372649,100000.0,8,1,-1,1,-1
112,685259565,43.0206206,-76.1311638,100000.0,16,1,-1,1,-1
112,1758720239,43.0268705,-76.0425391,999.0,-1,1,-1,1,-1
112,824595274,43.0428178,-76.2385720,100000.0,24,1,-1,1,-1
112,906485158,43.0810369,-76.1752683,100000.0,15,1,-1,1,-1
112,2031681008,43.0745412,-76.1708946,100000.0,15,1,-1,1,-1
112,213111219,43.0328187,-76.0482076,999.0,-1,1,-1,1,-1
112,458497861,43.0758220,-76.1836405,999.0,-1,1,-1,1,-1
112,567011765,43.0355676,-76.1376206,100000.0,8,1,-1,1,-1
112,340565617,43.0260106,-76.1281397,100000.0,16,1,-1,1,-1
112,1676865447,43.0280417,-76.1352248,100000.0,8,1,-1,1,-1
112,2110639674,43.0309016,-76.1245930,100000.0,43,1,-1,1,-1
112,1086262905,43.0271657,-76.1169818,100000.0,43,1,-1,1,-1
112,1713092812,43.0355002,-76.1374634,100000.0,8,1,-1,1,-1
112,1217451766,43.0264254,-76.1287132,100000.0,16,1,-1,1,-1
112,1602668097,43.0360812,-76.1299678,100000.0,8,1,-1,1,-1
112,2116485550,43.0444842,-76.2477538,999.0,-1,1,-1,1,-1
112,939826170,43.0795662,-76.1850781,999.0,-1,1,-1,1,-1
112,1140726638,43.0477741,-76.2561787,999.0,-1,1,-1,1,-1
112,814356017,43.0363341,-76.1338908,100000.0,8,1,-1,1,-1
112,150447161,43.0263673,-76.1165252,100000.0,43,1,-1,1,-1
112,1178869844,43.0449140,-76.2342582,100000.0,24,1,-1,1,-1
112,317816171,43.0227885,-76.1338005,100000.0,8,1,-1,1,-1
112,749095408,43.0203863,-76.1341468,100000.0,8,1,-1,1,-1
112,448833711,43.0319305,-76.1233713,100000.0,43,1,-1,1,-1
112,1445880173,43.0471094,-76.2386235,100000.0,24,1,-1,1,-1
112,109252872,43.0286686,-76.1208469,100000.0,43,1,-1,1,-1
112,789317708,43.0761890,-76.1794753,999.0,-1,1,-1,1,-1
112,1799210656,43.0291630,-76.1544562,999.0,-1,1,-1,1,-1
112,342286568,43.0750132,-76.1803498,999.0,-1,1,-1,1,-1
112,276136980,43.0767317,-76.1587726,999.0,-1,1,-1,1,-1
112,1669100901,43.0457757,-76.2224920,100000.0,10,1,-1,1,-1
112,36990896,43.0347806,-76.1306985,100000.0,8,1,-1,1,-1
112,1704517358,43.0759693,-76.1568058,999.0,-1,1,-1,1,-1
112,1714881622,43.0679093,-76.1884797,999.0,-1,1,-1,1,-1
112,1803018641,43.0367585,-76.1345664,100000.0,8,1,-1,1,-1
112,1637870196,43.0679328,-76.1592437,999.0,-1,1,-1,1,-1
112,1633036080,43.0740643,-76.1791496,100000.0,15,1,-1,1,-1
112,1019501030,43.0358308,-76.1296153,100000.0,8,1,-1,1,-1
112,1287795591,43.0773778,-76.1740146,100000.0,15,1,-1,1,-1
112,1074840537,43.0679842,-76.1761556,100000.0,15,1,-1,1,-1
112,349027371,43.0674618,-76.1618840,999.0,-1,1,-1,1,-1
112,476874687,43.0274603,-76.1169093,100000.0,43,1,-1,1,-1
112,478913826,43.0470060,-76.2238027,100000.0,10,1,-1,1,-1
112,1766167445,43.0472922,-76.1154552,100000.0,43,1,-1,1,-1
112,221045127,43.0351108,-76.0512890,100000.0,7,1,-1,1,-1
112,1695774095,43.0308788,-76.1224388,100000.0,43,1,-1,1,-1
112,325446304,43.0225389,-76.1312188,100000.0,16,1,-1,1,-1
112,1953342101,43.0272039,-76.0286238,999.0,-1,1,-1,1,-1
112,460844473,43.0444926,-76.2322419,100000.0,24,1,-1,1,-1
112,848639818,43.0338976,-76.1262128,100000.0,43,1,-1,1,-1
112,397897529,43.0507849,-76.2272465,100000.0,10,1,-1,1,-1
112,301894975,43.0282094,-76.1320700,100000.0,8,1,-1,1,-1
112,764058580,43.0398675,-76.2481745,999.0,-1,1,-1,1,-1
112,788586524,43.0446689,-76.2505573,999.0,-1,1,-1,1,-1
112,1510081670,43.0334562,-76.1413620,100000.0,8,1,-1,1,-1
112,677549427,43.0642743,-76.1865176,999.0,-1,1,-1,1,-1
112,1372800167,43.0452085,-76.1157794,100000.0,43,1,-1,1,-1
112,56909849,43.0452857,-76.2282640,100000.0,24,1,-1,1,-1
112,487039195,43.0319422,-76.1331774,100000.0,8,1,-1,1,-1
113,1287795591,43.0772681,-76.1738519,100000.0,15,1,-1,1,-1
113,221045127,43.0350748,-76.0515044,100000.0,7,1,-1,1,-1
113,1086262905,43.0270460,-76.1168328,100000.0,43,1,-1,1,-1
113,1713092812,43.0354290,-76.1376618,100000.0,8,1,-1,1,-1
113,476874687,43.0273353,-76.1167689,100000.0,43,1,-1,1,-1
113,1799210656,43.0290796,-76.1546456,999.0,-1,1,-1,1,-1
113,2116485550,43.0443981,-76.2475667,999.0,-1,1,-1,1,-1
113,1758720239,43.0268538,-76.0427587,999.0,-1,1,-1,1,-1
113,677549427,43.0641137,-76.1865465,999.0,-1,1,-1,1,-1
113,1445880173,43.0470465,-76.2384199,100000.0,24,1,-1,1,-1
113,458497861,43.0757232,-76.1834653,999.0,-1,1,-1,1,-1
113,213111219,43.0327616,-76.0484143,999.0,-1,1,-1,1,-1
113,342286568,43.0748528,-76.1803808,999.0,-1,1,-1,1,-1
113,939826170,43.0794338,-76.1849506,999.0,-1,1,-1,1,-1
113,685259565,43.0204587,-76.1311721,100000.0,16,1,-1,1,-1
113,487039195,43.0317804,-76.1331886,100000.0,8,1,-1,1,-1
113,1140726638,43.0477221,-76.2559695,999.0,-1,1,-1,1,-1
113,567011765,43.0354838,-76.1378096,100000.0,8,1,-1,1,-1
113,1704517358,43.0759158,-76.1565972,999.0,-1,1,-1,1,-1
113,1676865447,43.0278804,-76.1352463,100000.0,8,1,-1,1,-1
113,1637870196,43.0678196,-76.1590856,999.0,-1,1,-1,1,-1
113,1766167445,43.0474032,-76.1152942,100000.0,43,1,-1,1,-1
113,1074840537,43.0678505,-76.1760308,100000.0,15,1,-1,1,-1
113,1510081670,43.0333820,-76.1415583,100000.0,8,1,-1,1,-1
113,1019501030,43.0357245,-76.1294486,100000.0,8,1,-1,1,-1
113,1953342101,43.0271854,-76.0288432,999.0,-1,1,-1,1,-1
113,109252872,43.0285501,-76.1206964,100000.0,43,1,-1,1,-1
113,397897529,43.0507459,-76.2270321,100000.0,10,1,-1,1,-1
113,764058580,43.0397868,-76.2479830,999.0,-1,1,-1,1,-1
113,1669100901,43.0457408,-76.2222762,100000.0,10,1,-1,1,-1
113,448833711,43.0318133,-76.1232188,100000.0,43,1,-1,1,-1
113,1803018641,43.0366929,-76.1347684,100000.0,8,1,-1,1,-1
113,2031681008,43.0744354,-76.1707272,100000.0,15,1,-1,1,-1
113,276136980,43.0767097,-76.1585536,999.0,-1,1,-1,1,-1
113,150447161,43.0262428,-76.1163838,999.0,-1,1,-1,1,-1
113,56909849,43.0452504,-76.2280484,100000.0,24,1,-1,1,-1
113,317816171,43.0226265,-76.1338027,100000.0,8,1,-1,1,-1
113,788586524,43.0446394,-76.2503401,999.0,-1,1,-1,1,-1
113,349027371,43.0673534,-76.1617198,999.0,-1,1,-1,1,-1
113,814356017,43.0362381,-76.1337129,100000.0,8,1,-1,1,-1
113,325446304,43.0223769,-76.1312193,100000.0,16,1,-1,1,-1
113,848639818,43.0337819,-76.1260581,100000.0,43,1,-1,1,-1
113,1714881622,43.0677483,-76.1885048,999.0,-1,1,-1,1,-1
113,789317708,43.0760847,-76.1793062,100000.0,15,1,-1,1,-1
113,1695774095,43.0307550,-76.1222963,100000.0,43,1,-1,1,-1
113,1178869844,43.0448503,-76.2340550,100000.0,24,1,-1,1,-1
113,460844473,43.0444599,-76.2320256,100000.0,24,1,-1,1,-1
113,1633036080,43.0739069,-76.1792023,100000.0,15,1,-1,1,-1
113,478913826,43.0469687,-76.2235877,100000.0,10,1,-1,1,-1
113,340565617,43.0258512,-76.1281003,100000.0,16,1,-1,1,-1
113,36990896,43.0346200,-76.1306693,100000.0,8,1,-1,1,-1
113,301894975,43.0280484,-76.1320947,100000.0,8,1,-1,1,-1
113,1602668097,43.0359763,-76.1297994,100000.0,8,1,-1,1,-1
113,749095408,43.0202243,-76.1341455,100000.0,8,1,-1,1,-1
113,824595274,43.0427173,-76.2383987,100000.0,24,1,-1,1,-1
113,1217451766,43.0262645,-76.1286866,100000.0,16,1,-1,1,-1
113,906485158,43.0809042,-76.1751416,100000.0,15,1,-1,1,-1
113,1372800167,43.0453092,-76.1156064,100000.0,43,1,-1,1,-1
113,2110639674,43.0307839,-76.1244413,100000.0,43,1,-1,1,-1
114,2031681008,43.0743295,-76.1705599,100000.0,15,1,-1,1,-1
114,1953342101,43.0271668,-76.0290626,999.0,-1,1,-1,1,-1
114,36990896,43.0344594,-76.1306402,100000.0,8,1,-1,1,-1
114,317816171,43.0224645,-76.1338048,100000.0,8,1,-1,1,-1
114,1714881622,43.0675874,-76.1885299,999.0,-1,1,-1,1,-1
114,1074840537,43.0677167,-76.1759060,100000.0,15,1,-1,1,-1
114,1445880173,43.0469837,-76.2382163,100000.0,24,1,-1,1,-1
114,1669100901,43.0457059,-76.2220605,100000.0,10,1,-1,1,-1
114,1217451766,43.0261037,-76.1286601,100000.0,16,1,-1,1,-1
114,677549427,43.0639531,-76.1865754,999.0,-1,1,-1,1,-1
114,2110639674,43.0306660,-76.1242898,100000.0,43,1,-1,1,-1
114,906485158,43.0807714,-76.1750149,100000.0,15,1,-1,1,-1
114,56909849,43.0452151,-76.2278328,100000.0,24,1,-1,1,-1
114,814356017,43.0361421,-76.1335350,100000.0,8,1,-1,1,-1
114,1758720239,43.0268371,-76.0429784,999.0,-1,1,-1,1,-1
114,478913826,43.0469314,-76.2233727,100000.0,10,1,-1,1,-1
114,567011765,43.0353998,-76.1379985,100000.0,8,1,-1,1,-1
114,1713092812,43.0353577,-76.1378602,100000.0,8,1,-1,1,-1
114,1019501030,43.0356182,-76.1292820,100000.0,8,1,-1,1,-1
114,109252872,43.0284314,-76.1205461,100000.0,43,1,-1,1,-1
114,848639818,43.0336660,-76.1259037,100000.0,43,1,-1,1,-1
114,1086262905,43.0269260,-76.1166844,100000.0,43,1,-1,1,-1
114,764058580,43.0397060,-76.2477915,999.0,-1,1,-1,1,-1
114,397897529,43.0507068,-76.2268177,100000.0,10,1,-1,1,-1
114,448833711,43.0316959,-76.1230665,100000.0,43,1,-1,1,-1
114,340565617,43.0256918,-76.1280610,100000.0,16,1,-1,1,-1
114,1178869844,43.0447867,-76.2338519,100000.0,24,1,-1,1,-1
114,1372800167,43.0454103,-76.1154337,100000.0,43,1,-1,1,-1
114,939826170,43.0793014,-76.1848231,999.0,-1,1,-1,1,-1
114,342286568,43.0746924,-76.1804118,999.0,-1,1,-1,1,-1
114,1287795591,43.0771584,-76.1736893,100000.0,15,1,-1,1,-1
114,2116485550,43.0443118,-76.2473797,999.0,-1,1,-1,1,-1
114,749095408,43.0200623,-76.1341443,100000.0,8,1,-1,1,-1
114,221045127,43.0350388,-76.0517197,100000.0,7,1,-1,1,-1
114,824595274,43.0426167,-76.2382256,100000.0,24,1,-1,1,-1
114,685259565,43.0202968,-76.1311804,100000.0,16,1,-1,1,-1
114,460844473,43.0444272,-76.2318092,100000.0,24,1,-1,1,-1
114,301894975,43.0278874,-76.1321194,100000.0,8,1,-1,1,-1
114,487039195,43.0316186,-76.1331998,100000.0,8,1,-1,1,-1
114,325446304,43.0222148,-76.1312198,100000.0,16,1,-1,1,-1
114,1799210656,43.0289961,-76.1548349,999.0,-1,1,-1,1,-1
114,1140726638,43.0476702,-76.2557602,999.0,-1,1,-1,1,-1
114,476874687,43.0272099,-76.1166290,100000.0,43,1,-1,1,-1
114,150447161,43.0261180,-76.1162431,999.0,-1,1,-1,1,-1
114,276136980,43.0766876,-76.1583346,999.0,-1,1,-1,1,-1
114,349027371,43.0672449,-76.1615557,999.0,-1,1,-1,1,-1
114,788586524,43.0446098,-76.2501229,999.0,-1,1,-1,1,-1
114,1766167445,43.0475144,-76.1151335,100000.0,43,1,-1,1,-1
114,789317708,43.0759804,-76.1791371,100000.0,15,1,-1,1,-1
114,1704517358,43.0758622,-76.1563886,999.0,-1,1,-1,1,-1
114,1803018641,43.0366272,-76.1349703,100000.0,8,1,-1,1,-1
114,1602668097,43.0358713,-76.1296311,100000.0,8,1,-1,1,-1
114,1676865447,43.0277192,-76.1352678,100000.0,8,1,-1,1,-1
114,458497861,43.0756244,-76.1832902,999.0,-1,1,-1,1,-1
