TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level,Flag
129,547459076,43.0802588,-76.1720759,100000.0,15,1,-1,2,-1
129,690448988,43.0711187,-76.1756662,100000.0,15,1,-1,2,-1
129,546795114,43.0324019,-76.1430577,100000.0,8,1,-1,2,-1
129,1533798564,43.0314404,-76.1243758,100000.0,43,1,-1,2,-1
129,185386647,43.0262407,-76.1330551,100000.0,8,1,-1,2,-1
129,1161265355,43.0785622,-76.1857335,999.0,-1,1,-1,2,-1
129,1563822250,43.0344072,-76.1325860,100000.0,8,1,-1,2,-1
129,292613086,43.0289654,-76.1538713,999.0,-1,1,-1,2,-1
129,2119221248,43.0367342,-76.1306424,100000.0,8,1,-1,2,-1
129,55991845,43.0368940,-76.0351097,999.0,-1,1,-1,2,-1
129,100666669,43.0248958,-76.1312783,100000.0,8,1,-1,2,-1
129,349257662,43.0696552,-76.1744056,100000.0,15,1,-1,2,-1
129,1261288388,43.0375747,-76.1316255,100000.0,8,1,-1,2,-1
129,1519761187,43.0713760,-76.1604263,999.0,-1,1,-1,2,-1
129,699110051,43.0584647,-76.1710296,100000.0,15,1,-1,2,-1
129,1385118514,43.0356002,-76.1275692,100000.0,43,1,-1,2,-1
129,649727517,43.0315555,-76.1226653,100000.0,43,1,-1,2,-1
129,279830697,43.0690686,-76.1710236,100000.0,15,1,-1,2,-1
129,1135876207,43.0222114,-76.0598902,100000.0,7,1,-1,2,-1
129,1823363660,43.0647799,-76.1679342,100000.0,15,1,-1,2,-1
129,367822384,43.0777510,-76.1792133,999.0,-1,2,1,2,1
129,744165144,43.0785051,-76.1793238,100000.0,15,2,1,2,1
129,960552932,43.0312122,-76.1490667,999.0,-1,1,-1,2,-1
129,1720690341,43.0713107,-76.1780685,100000.0,15,1,-1,2,-1
129,1901300560,43.0469438,-76.2509821,999.0,-1,1,-1,2,-1
129,742340443,43.0446244,-76.2487252,999.0,-1,1,-1,2,-1
129,1956706201,43.0664907,-76.1676635,100000.0,15,1,-1,2,-1
129,605591939,43.0287725,-76.1537012,999.0,-1,1,-1,2,-1
129,1321635388,43.0512656,-76.2558566,999.0,-1,1,-1,2,-1
129,307866566,43.0432955,-76.2226685,100000.0,10,1,-1,2,-1
129,1565602635,43.0315380,-76.1227940,100000.0,43,1,-1,2,-1
129,1676002678,43.0252352,-76.1303453,100000.0,16,1,-1,2,-1
129,1996342039,43.0313787,-76.1214208,100000.0,43,1,-1,2,-1
129,1934129996,43.0790009,-76.1745512,100000.0,15,1,-1,2,-1
129,1425628860,43.0385130,-76.1304477,100000.0,8,1,-1,2,-1
129,233448560,43.0284386,-76.1169189,100000.0,43,1,-1,2,-1
129,1166645118,43.0511256,-76.2312156,100000.0,24,1,-1,2,-1
129,394701327,43.0420986,-76.2418774,100000.0,24,1,-1,2,-1
129,735723167,43.0230206,-76.1146988,100000.0,40,1,-1,2,-1
129,85861978,43.0281537,-76.0417638,999.0,-1,1,-1,2,-1
129,736692486,43.0336759,-76.1257914,100000.0,43,1,-1,2,-1
129,1701065980,43.0367630,-76.2235546,100000.0,10,1,-1,2,-1
129,386343290,43.0714886,-76.1848857,999.0,-1,1,-1,2,-1
129,56239707,43.0320411,-76.0522526,100000.0,7,1,-1,2,-1
129,1328492893,43.0355918,-76.1369255,100000.0,8,1,-1,2,-1
129,1910039617,43.0258590,-76.1128993,100000.0,0,1,-1,2,-1
129,690937808,43.0293922,-76.1207760,100000.0,43,1,-1,2,-1
129,559793917,43.0328264,-76.1468247,100000.0,43,1,-1,2,-1
129,1794301711,43.0271949,-76.0306919,999.0,-1,1,-1,2,-1
129,1524355678,43.0322605,-76.1444146,100000.0,43,1,-1,2,-1
129,907481080,43.0694619,-76.1759791,100000.0,15,1,-1,2,-1
129,552782978,43.0714657,-76.1660327,100000.0,15,1,-1,2,-1
129,666613565,43.0283263,-76.1169796,100000.0,43,1,-1,2,-1
129,1679060598,43.0308438,-76.1506587,999.0,-1,1,-1,2,-1
129,1222002571,43.0338967,-76.1325344,100000.0,8,1,-1,2,-1
129,1755401156,43.0474919,-76.2370380,100000.0,24,1,-1,2,-1
129,2022820733,43.0600476,-76.1646093,100000.0,15,1,-1,2,-1
129,2110248820,43.0375677,-76.0492393,999.0,-1,1,-1,2,-1
129,895387480,43.0361650,-76.1385928,100000.0,8,1,-1,2,-1
129,186437389,43.0399249,-76.1227044,100000.0,43,1,-1,2,-1
129,2019426302,43.0367073,-76.0399752,999.0,-1,1,-1,2,-1
129,1588550018,43.0793125,-76.1758154,100000.0,15,1,-1,2,-1
129,1739361987,43.0740620,-76.1756595,100000.0,15,1,-1,2,-1
129,2102503052,43.0328499,-76.1247029,100000.0,43,1,-1,2,-1
129,1750805425,43.0644060,-76.1754374,100000.0,15,1,-1,2,-1
130,1565602635,43.0314223,-76.1226394,100000.0,43,1,-1,2,-1
130,690448988,43.0709786,-76.1755551,100000.0,15,1,-1,2,-1
130,1385118514,43.0354815,-76.1274188,100000.0,43,1,-1,2,-1
130,710074336,43.0458924,-76.2504755,999.0,-1,1,-1,2,-1
130,56239707,43.0319689,-76.0524503,100000.0,7,1,-1,2,-1
130,1487141932,43.0712988,-76.1703482,100000.0,15,1,-1,2,-1
130,1739361987,43.0739023,-76.1756966,100000.0,15,1,-1,2,-1
130,546795114,43.0323173,-76.1432460,100000.0,43,1,-1,2,-1
130,1135876207,43.0221676,-76.0601028,100000.0,7,1,-1,2,-1
130,2019426302,43.0366716,-76.0401906,999.0,-1,1,-1,2,-1
130,1533798564,43.0313276,-76.1242172,100000.0,43,1,-1,2,-1
130,1701065980,43.0366680,-76.2233757,100000.0,10,1,-1,2,-1
130,552782978,43.0713551,-76.1658712,100000.0,15,1,-1,2,-1
130,907481080,43.0693283,-76.1758542,100000.0,15,1,-1,2,-1
130,1823363660,43.0646450,-76.1678118,100000.0,15,1,-1,2,-1
130,989821461,43.0788545,-76.1768464,100000.0,15,1,-1,2,-1
130,1264906701,43.0174624,-76.1264735,100000.0,16,1,-1,2,-1
130,1425628860,43.0385961,-76.1302581,100000.0,8,1,-1,2,-1
130,636218391,43.0376679,-76.1311116,100000.0,8,2,1,2,1
130,307866566,43.0432614,-76.2224526,100000.0,10,1,-1,2,-1
130,1321635388,43.0512289,-76.2556414,999.0,-1,1,-1,2,-1
130,2110248820,43.0375217,-76.0494511,999.0,-1,1,-1,2,-1
130,744165144,43.0784387,-76.1790956,100000.0,15,2,1,2,1
130,1166645118,43.0511373,-76.2309953,100000.0,24,1,-1,2,-1
130,153571579,43.0215643,-76.1314754,100000.0,16,1,-1,2,-1
130,1222002571,43.0337412,-76.1324724,100000.0,8,1,-1,2,-1
130,735723167,43.0228798,-76.1145895,100000.0,40,1,-1,2,-1
130,649727517,43.0314487,-76.1224993,100000.0,43,1,-1,2,-1
130,1588550018,43.0791532,-76.1758555,100000.0,15,1,-1,2,-1
130,979991376,43.0671619,-76.1683313,100000.0,15,1,-1,2,-1
130,279830697,43.0689633,-76.1708556,100000.0,15,1,-1,2,-1
130,1934129996,43.0788886,-76.1743919,100000.0,15,1,-1,2,-1
130,2119221248,43.0366259,-76.1304782,100000.0,8,1,-1,2,-1
130,185386647,43.0260794,-76.1330767,100000.0,8,1,-1,2,-1
130,537120087,43.0750337,-76.1712714,100000.0,15,1,-1,2,-1
130,699110051,43.0583277,-76.1709117,100000.0,15,1,-1,2,-1
130,1120765560,43.0277796,-76.1183999,100000.0,43,1,-1,2,-1
130,742340443,43.0445346,-76.2485413,999.0,-1,1,-1,2,-1
130,1226193885,43.0286319,-76.1268778,100000.0,43,1,-1,2,-1
130,85861978,43.0281391,-76.0419838,999.0,-1,1,-1,2,-1
130,960552932,43.0311336,-76.1492598,999.0,-1,1,-1,2,-1
130,666613565,43.0282020,-76.1168379,100000.0,43,1,-1,2,-1
130,2102503052,43.0327338,-76.1245489,100000.0,43,1,-1,2,-1
130,2131439604,43.0804438,-76.1682646,100000.0,15,1,-1,2,-1
130,559793917,43.0327428,-76.1470139,100000.0,43,1,-1,2,-1
130,394701327,43.0420118,-76.2416909,100000.0,24,1,-1,2,-1
130,1750805425,43.0642645,-76.1753297,100000.0,15,1,-1,2,-1
130,1794301711,43.0271530,-76.0309052,999.0,-1,1,-1,2,-1
130,1261288388,43.0375380,-76.1313853,100000.0,8,2,1,2,1
130,1996342039,43.0312724,-76.1212541,100000.0,43,1,-1,2,-1
130,1384078275,43.0437032,-76.2308819,100000.0,24,1,-1,2,-1
130,1965672243,43.0253018,-76.1143066,100000.0,40,1,-1,2,-1
130,349257662,43.0695570,-76.1742299,100000.0,15,1,-1,2,-1
130,1577061827,43.0411661,-76.2206297,100000.0,10,1,-1,2,-1
130,1755401156,43.0474331,-76.2368321,100000.0,24,1,-1,2,-1
130,1519761187,43.0712629,-76.1602680,999.0,-1,1,-1,2,-1
130,1278919950,43.0666157,-76.1569508,999.0,-1,1,-1,2,-1
130,736692486,43.0335630,-76.1256328,100000.0,43,1,-1,2,-1
130,430671119,43.0749427,-76.1737631,100000.0,15,1,-1,2,-1
130,55991845,43.0369596,-76.0353117,999.0,-1,1,-1,2,-1
130,1720690341,43.0711518,-76.1781118,100000.0,15,1,-1,2,-1
130,386343290,43.0713276,-76.1849102,999.0,-1,1,-1,2,-1
130,1679060598,43.0307619,-76.1508493,999.0,-1,1,-1,2,-1
130,1328492893,43.0355207,-76.1371239,100000.0,8,1,-1,2,-1
130,1910039617,43.0257321,-76.1127619,100000.0,0,1,-1,2,-1
130,1676002678,43.0250771,-76.1302969,100000.0,16,1,-1,2,-1
130,100666669,43.0247340,-76.1312676,100000.0,8,1,-1,2,-1
130,292613086,43.0288768,-76.1540562,999.0,-1,1,-1,2,-1
130,895387480,43.0361008,-76.1387956,100000.0,8,1,-1,2,-1
130,605591939,43.0286834,-76.1538856,999.0,-1,1,-1,2,-1
130,119028208,43.0825528,-76.1798623,999.0,-1,1,-1,2,-1
130,1524757996,43.0486587,-76.2398349,100000.0,24,1,-1,2,-1
130,1563822250,43.0342499,-76.1325329,100000.0,8,1,-1,2,-1
130,744733720,43.0375119,-76.1331744,100000.0,8,1,-1,2,-1
130,2114631921,43.0306458,-76.1190602,100000.0,43,1,-1,2,-1
130,186437389,43.0399810,-76.1224972,100000.0,43,1,-1,2,-1
130,2022820733,43.0599166,-76.1644793,100000.0,15,1,-1,2,-1
130,1901300560,43.0468799,-76.2507791,999.0,-1,1,-1,2,-1
130,547459076,43.0801192,-76.1719637,100000.0,15,1,-1,2,-1
130,690937808,43.0292682,-76.1206338,100000.0,43,1,-1,2,-1
130,367822384,43.0777158,-76.1789725,999.0,-1,2,1,2,1
130,1956706201,43.0663601,-76.1675326,100000.0,15,1,-1,2,-1
130,233448560,43.0283266,-76.1167593,100000.0,43,1,-1,2,-1
130,1524355678,43.0321861,-76.1446107,100000.0,43,1,-1,2,-1
130,493514638,43.0422533,-76.2307968,100000.0,24,1,-1,2,-1
130,1161265355,43.0785310,-76.1855166,999.0,-1,1,-1,2,-1
130,1575221495,43.0440654,-76.2338122,100000.0,24,1,-1,2,-1
131,559793917,43.0326591,-76.1472031,100000.0,43,1,-1,2,-1
131,119028208,43.0823928,-76.1798973,999.0,-1,1,-1,2,-1
131,1934129996,43.0787762,-76.1742327,100000.0,15,1,-1,2,-1
131,1750805425,43.0641230,-76.1752221,100000.0,15,1,-1,2,-1
131,2119221248,43.0365174,-76.1303141,100000.0,8,1,-1,2,-1
131,1910039617,43.0256048,-76.1126252,100000.0,0,1,-1,2,-1
131,735723167,43.0227386,-76.1144813,100000.0,40,1,-1,2,-1
131,2102503052,43.0326175,-76.1243951,100000.0,43,1,-1,2,-1
131,1701065980,43.0365729,-76.2231968,100000.0,10,1,-1,2,-1
131,185386647,43.0259182,-76.1330983,100000.0,8,1,-1,2,-1
131,1264906701,43.0173013,-76.1264496,100000.0,16,1,-1,2,-1
131,1679060598,43.0306800,-76.1510398,999.0,-1,1,-1,2,-1
131,56239707,43.0318966,-76.0526480,100000.0,7,1,-1,2,-1
131,279830697,43.0688579,-76.1706877,100000.0,15,1,-1,2,-1
131,85861978,43.0281244,-76.0422037,999.0,-1,1,-1,2,-1
131,2022820733,43.0597856,-76.1643493,100000.0,15,1,-1,2,-1
131,1901300560,43.0468159,-76.2505762,999.0,-1,1,-1,2,-1
131,710074336,43.0458613,-76.2502587,999.0,-1,1,-1,2,-1
131,1588550018,43.0789939,-76.1758955,100000.0,15,1,-1,2,-1
131,1956706201,43.0662295,-76.1674019,100000.0,15,1,-1,2,-1
131,1739361987,43.0737426,-76.1757337,100000.0,15,1,-1,2,-1
131,742340443,43.0444448,-76.2483575,999.0,-1,1,-1,2,-1
131,989821461,43.0786963,-76.1768943,100000.0,15,1,-1,2,-1
131,1794301711,43.0271110,-76.0311185,999.0,-1,1,-1,2,-1
131,666613565,43.0280774,-76.1166967,100000.0,43,1,-1,2,-1
131,430671119,43.0748016,-76.1736545,100000.0,15,1,-1,2,-1
131,153571579,43.0214027,-76.1314595,100000.0,16,1,-1,2,-1
131,690448988,43.0708386,-76.1754439,100000.0,15,1,-1,2,-1
131,979991376,43.0670589,-76.1681607,100000.0,15,1,-1,2,-1
131,493514638,43.0421903,-76.2305933,100000.0,24,1,-1,2,-1
131,292613086,43.0287881,-76.1542410,999.0,-1,1,-1,2,-1
131,1135876207,43.0221238,-76.0603154,100000.0,7,1,-1,2,-1
131,1261288388,43.0375024,-76.1311448,100000.0,8,2,1,2,1
131,1720690341,43.0709929,-76.1781550,100000.0,15,1,-1,2,-1
131,233448560,43.0282143,-76.1166001,100000.0,43,1,-1,2,-1
131,1755401156,43.0473743,-76.2366263,100000.0,24,1,-1,2,-1
131,546795114,43.0322326,-76.1434343,100000.0,43,1,-1,2,-1
131,1425628860,43.0386794,-76.1300686,100000.0,8,1,-1,2,-1
131,394701327,43.0419249,-76.2415044,100000.0,24,1,-1,2,-1
131,55991845,43.0370252,-76.0355137,999.0,-1,1,-1,2,-1
131,1226193885,43.0284719,-76.1268429,100000.0,43,1,-1,2,-1
131,1565602635,43.0313065,-76.1224850,100000.0,43,1,-1,2,-1
131,2110248820,43.0374757,-76.0496629,999.0,-1,1,-1,2,-1
131,537120087,43.0749278,-76.1711042,100000.0,15,1,-1,2,-1
131,367822384,43.0776806,-76.1787316,100000.0,15,2,1,2,1
131,690937808,43.0291440,-76.1204920,100000.0,43,1,-1,2,-1
131,1120765560,43.0276493,-76.1182686,100000.0,43,1,-1,2,-1
131,1166645118,43.0511491,-76.2307749,100000.0,24,1,-1,2,-1
131,744733720,43.0374210,-76.1329915,100000.0,8,1,-1,2,-1
131,605591939,43.0285941,-76.1540699,999.0,-1,1,-1,2,-1
131,1524355678,43.0321116,-76.1448069,100000.0,43,1,-1,2,-1
131,349257662,43.0694587,-76.1740541,100000.0,15,1,-1,2,-1
131,2114631921,43.0305289,-76.1189073,100000.0,43,1,-1,2,-1
131,1222002571,43.0335857,-76.1324104,100000.0,8,1,-1,2,-1
131,1577061827,43.0410967,-76.2204301,100000.0,10,1,-1,2,-1
131,895387480,43.0360365,-76.1389984,100000.0,8,1,-1,2,-1
131,552782978,43.0712445,-76.1657097,100000.0,15,1,-1,2,-1
131,1519761187,43.0711498,-76.1601098,999.0,-1,1,-1,2,-1
131,1321635388,43.0511921,-76.2554263,999.0,-1,1,-1,2,-1
131,960552932,43.0310548,-76.1494529,999.0,-1,1,-1,2,-1
131,386343290,43.0711666,-76.1849346,999.0,-1,1,-1,2,-1
131,699110051,43.0581906,-76.1707938,100000.0,15,1,-1,2,-1
131,1487141932,43.0711948,-76.1701788,100000.0,15,1,-1,2,-1
131,547459076,43.0799796,-76.1718515,100000.0,15,1,-1,2,-1
131,1328492893,43.0354495,-76.1373223,100000.0,8,1,-1,2,-1
131,2131439604,43.0804086,-76.1680488,100000.0,15,1,-1,2,-1
131,1524757996,43.0485976,-76.2396303,100000.0,24,1,-1,2,-1
131,1563822250,43.0340926,-76.1324798,100000.0,8,1,-1,2,-1
131,649727517,43.0313417,-76.1223335,100000.0,43,1,-1,2,-1
131,1823363660,43.0645101,-76.1676894,100000.0,15,1,-1,2,-1
131,736692486,43.0334500,-76.1254746,100000.0,43,1,-1,2,-1
131,1384078275,43.0435936,-76.2307193,100000.0,24,1,-1,2,-1
131,907481080,43.0691946,-76.1757293,100000.0,15,1,-1,2,-1
131,1161265355,43.0784998,-76.1852997,999.0,-1,1,-1,2,-1
131,1575221495,43.0440364,-76.2335949,100000.0,24,1,-1,2,-1
131,2019426302,43.0366358,-76.0404060,999.0,-1,1,-1,2,-1
131,636218391,43.0374900,-76.1313032,100000.0,8,2,1,2,1
131,744165144,43.0783720,-76.1788676,100000.0,15,2,1,2,1
131,1385118514,43.0353627,-76.1272686,100000.0,43,1,-1,2,-1
131,307866566,43.0432272,-76.2222366,100000.0,10,1,-1,2,-1
131,186437389,43.0400373,-76.1222900,100000.0,43,1,-1,2,-1
131,1676002678,43.0249190,-76.1302486,100000.0,16,1,-1,2,-1
131,1278919950,43.0664996,-76.1567967,999.0,-1,1,-1,2,-1
131,100666669,43.0245722,-76.1312569,100000.0,16,1,-1,2,-1
131,1533798564,43.0312147,-76.1240588,100000.0,43,1,-1,2,-1
131,1996342039,43.0311660,-76.1210876,100000.0,43,1,-1,2,-1
131,1965672243,43.0251811,-76.1141593,100000.0,40,1,-1,2,-1
132,100666669,43.0244103,-76.1312462,100000.0,16,1,-1,2,-1
132,699110051,43.0580536,-76.1706760,100000.0,15,1,-1,2,-1
132,1321635388,43.0511553,-76.2552111,999.0,-1,1,-1,2,-1
132,1701065980,43.0364777,-76.2230181,100000.0,10,1,-1,2,-1
132,1823363660,43.0643752,-76.1675672,100000.0,15,1,-1,2,-1
132,1739361987,43.0735828,-76.1757708,100000.0,15,1,-1,2,-1
132,1934129996,43.0786638,-76.1740735,100000.0,15,1,-1,2,-1
132,1679060598,43.0305979,-76.1512303,999.0,-1,1,-1,2,-1
132,394701327,43.0418379,-76.2413180,100000.0,24,1,-1,2,-1
132,1956706201,43.0660988,-76.1672711,100000.0,15,1,-1,2,-1
132,1166645118,43.0511608,-76.2305546,100000.0,24,1,-1,2,-1
132,1524355678,43.0320370,-76.1450029,100000.0,43,1,-1,2,-1
132,690448988,43.0706985,-76.1753329,100000.0,15,1,-1,2,-1
132,895387480,43.0359722,-76.1392011,100000.0,8,1,-1,2,-1
132,1901300560,43.0467518,-76.2503732,999.0,-1,1,-1,2,-1
132,1965672243,43.0250596,-76.1140132,100000.0,40,1,-1,2,-1
132,386343290,43.0710056,-76.1849590,999.0,-1,1,-1,2,-1
132,636218391,43.0373281,-76.1313106,100000.0,8,1,-1,2,-1
132,1385118514,43.0352438,-76.1271186,100000.0,43,1,-1,2,-1
132,1755401156,43.0473154,-76.2364205,100000.0,24,1,-1,2,-1
132,547459076,43.0798400,-76.1717393,100000.0,15,1,-1,2,-1
132,1524757996,43.0485365,-76.2394257,100000.0,24,1,-1,2,-1
132,735723167,43.0225969,-76.1143741,100000.0,40,1,-1,2,-1
132,1910039617,43.0254772,-76.1124893,100000.0,0,1,-1,2,-1
132,55991845,43.0370908,-76.0357156,999.0,-1,1,-1,2,-1
132,1226193885,43.0283119,-76.1268081,100000.0,43,1,-1,2,-1
132,1996342039,43.0310592,-76.1209214,100000.0,43,1,-1,2,-1
132,559793917,43.0325754,-76.1473921,100000.0,43,1,-1,2,-1
132,2102503052,43.0325010,-76.1242415,100000.0,43,1,-1,2,-1
132,2131439604,43.0803733,-76.1678331,100000.0,15,1,-1,2,-1
132,960552932,43.0309761,-76.1496459,999.0,-1,1,-1,2,-1
132,537120087,43.0748217,-76.1709370,100000.0,15,1,-1,2,-1
132,1261288388,43.0373953,-76.1309791,100000.0,8,1,-1,2,-1
132,1161265355,43.0784687,-76.1850828,999.0,-1,1,-1,2,-1
132,292613086,43.0286993,-76.1544257,999.0,-1,1,-1,2,-1
132,1563822250,43.0339353,-76.1324268,100000.0,8,1,-1,2,-1
132,1328492893,43.0353782,-76.1375206,100000.0,8,1,-1,2,-1
132,1533798564,43.0311016,-76.1239006,100000.0,43,1,-1,2,-1
132,2022820733,43.0596545,-76.1642194,999.0,-1,1,-1,2,-1
132,2110248820,43.0374296,-76.0498747,100000.0,7,1,-1,2,-1
132,307866566,43.0431930,-76.2220207,100000.0,10,1,-1,2,-1
132,367822384,43.0776452,-76.1784908,100000.0,15,2,1,2,1
132,1135876207,43.0220799,-76.0605280,100000.0,7,1,-1,2,-1
132,185386647,43.0257569,-76.1331198,100000.0,8,1,-1,2,-1
132,349257662,43.0693604,-76.1738785,100000.0,15,1,-1,2,-1
132,989821461,43.0785381,-76.1769421,100000.0,15,1,-1,2,-1
132,2114631921,43.0304118,-76.1187547,100000.0,43,1,-1,2,-1
132,153571579,43.0212411,-76.1314436,100000.0,16,1,-1,2,-1
132,2119221248,43.0364087,-76.1301502,100000.0,8,1,-1,2,-1
132,119028208,43.0822328,-76.1799323,999.0,-1,1,-1,2,-1
132,1278919950,43.0663834,-76.1566426,999.0,-1,1,-1,2,-1
132,552782978,43.0711338,-76.1655483,100000.0,15,1,-1,2,-1
132,279830697,43.0687525,-76.1705199,100000.0,15,1,-1,2,-1
132,233448560,43.0281018,-76.1164412,100000.0,43,1,-1,2,-1
132,649727517,43.0312344,-76.1221679,100000.0,43,1,-1,2,-1
132,493514638,43.0421272,-76.2303898,100000.0,24,1,-1,2,-1
132,744733720,43.0373301,-76.1328087,100000.0,8,1,-1,2,-1
132,1794301711,43.0270690,-76.0313318,999.0,-1,1,-1,2,-1
132,710074336,43.0458301,-76.2500419,999.0,-1,1,-1,2,-1
132,1575221495,43.0440074,-76.2333775,100000.0,24,1,-1,2,-1
132,1720690341,43.0708340,-76.1781982,100000.0,15,1,-1,2,-1
132,85861978,43.0281098,-76.0424237,999.0,-1,1,-1,2,-1
132,1750805425,43.0639815,-76.1751145,100000.0,15,1,-1,2,-1
132,1120765560,43.0275187,-76.1181378,100000.0,43,1,-1,2,-1
132,430671119,43.0746605,-76.1735459,100000.0,15,1,-1,2,-1
132,56239707,43.0318244,-76.0528457,100000.0,7,1,-1,2,-1
132,1565602635,43.0311904,-76.1223308,100000.0,43,1,-1,2,-1
132,1487141932,43.0710907,-76.1700094,100000.0,15,1,-1,2,-1
132,1384078275,43.0434838,-76.2305568,100000.0,24,1,-1,2,-1
132,1425628860,43.0387627,-76.1298791,100000.0,8,1,-1,2,-1
132,605591939,43.0285047,-76.1542541,999.0,-1,1,-1,2,-1
132,907481080,43.0690609,-76.1756045,100000.0,15,1,-1,2,-1
132,1676002678,43.0247609,-76.1302004,100000.0,16,1,-1,2,-1
132,1264906701,43.0171402,-76.1264257,100000.0,16,1,-1,2,-1
132,979991376,43.0669558,-76.1679902,100000.0,15,1,-1,2,-1
132,1519761187,43.0710366,-76.1599517,999.0,-1,1,-1,2,-1
132,666613565,43.0279525,-76.1165560,100000.0,43,1,-1,2,-1
132,546795114,43.0321478,-76.1436226,100000.0,43,1,-1,2,-1
132,736692486,43.0333369,-76.1253165,100000.0,43,1,-1,2,-1
132,2019426302,43.0366001,-76.0406215,999.0,-1,1,-1,2,-1
132,744165144,43.0782327,-76.1787548,100000.0,15,1,-1,2,-1
132,186437389,43.0400936,-76.1220829,100000.0,43,1,-1,2,-1
132,742340443,43.0443548,-76.2481737,999.0,-1,1,-1,2,-1
132,1577061827,43.0410273,-76.2202305,100000.0,10,1,-1,2,-1
132,1222002571,43.0334302,-76.1323486,100000.0,8,1,-1,2,-1
132,1588550018,43.0788345,-76.1759355,100000.0,15,1,-1,2,-1
132,690937808,43.0290196,-76.1203506,100000.0,43,1,-1,2,-1
133,119028208,43.0820728,-76.1799672,999.0,-1,1,-1,2,-1
133,1487141932,43.0709865,-76.1698401,100000.0,15,1,-1,2,-1
133,1755401156,43.0472565,-76.2362147,100000.0,24,1,-1,2,-1
133,907481080,43.0689271,-76.1754798,100000.0,15,1,-1,2,-1
133,2119221248,43.0362999,-76.1299866,100000.0,8,1,-1,2,-1
133,1575221495,43.0439783,-76.2331602,100000.0,24,1,-1,2,-1
133,690937808,43.0288950,-76.1202095,100000.0,43,1,-1,2,-1
133,666613565,43.0278274,-76.1164157,100000.0,43,1,-1,2,-1
133,1823363660,43.0642402,-76.1674450,100000.0,15,1,-1,2,-1
133,493514638,43.0420641,-76.2301863,100000.0,24,1,-1,2,-1
133,56239707,43.0317520,-76.0530433,100000.0,7,1,-1,2,-1
133,1901300560,43.0466878,-76.2501703,999.0,-1,1,-1,2,-1
133,1794301711,43.0270270,-76.0315451,999.0,-1,1,-1,2,-1
133,1519761187,43.0709234,-76.1597936,999.0,-1,1,-1,2,-1
133,185386647,43.0255957,-76.1331413,100000.0,8,1,-1,2,-1
133,233448560,43.0279889,-76.1162828,999.0,-1,1,-1,2,-1
133,1588550018,43.0786752,-76.1759755,100000.0,15,1,-1,2,-1
133,1161265355,43.0784374,-76.1848659,999.0,-1,1,-1,2,-1
133,1533798564,43.0309883,-76.1237428,100000.0,43,1,-1,2,-1
133,735723167,43.0224548,-76.1142681,100000.0,40,1,-1,2,-1
133,1385118514,43.0351247,-76.1269688,100000.0,43,1,-1,2,-1
133,1676002678,43.0246027,-76.1301523,100000.0,16,1,-1,2,-1
133,895387480,43.0359078,-76.1394038,100000.0,8,1,-1,2,-1
133,2019426302,43.0365643,-76.0408369,999.0,-1,1,-1,2,-1
133,1910039617,43.0253491,-76.1123540,100000.0,0,1,-1,2,-1
133,649727517,43.0311270,-76.1220025,100000.0,43,1,-1,2,-1
133,1321635388,43.0511185,-76.2549960,999.0,-1,1,-1,2,-1
133,636218391,43.0371661,-76.1313180,100000.0,8,1,-1,2,-1
133,100666669,43.0242485,-76.1312355,100000.0,16,1,-1,2,-1
133,989821461,43.0783799,-76.1769899,100000.0,15,1,-1,2,-1
133,1701065980,43.0363825,-76.2228394,100000.0,10,1,-1,2,-1
133,1425628860,43.0388460,-76.1296897,100000.0,8,1,-1,2,-1
133,559793917,43.0324916,-76.1475811,100000.0,43,1,-1,2,-1
133,367822384,43.0775409,-76.1783216,100000.0,15,1,-1,2,-1
133,547459076,43.0797004,-76.1716272,100000.0,15,1,-1,2,-1
133,742340443,43.0442649,-76.2479900,999.0,-1,1,-1,2,-1
133,1956706201,43.0659682,-76.1671405,100000.0,15,1,-1,2,-1
133,960552932,43.0308972,-76.1498388,999.0,-1,1,-1,2,-1
133,552782978,43.0710231,-76.1653869,100000.0,15,1,-1,2,-1
133,699110051,43.0579164,-76.1705583,100000.0,15,1,-1,2,-1
133,2131439604,43.0803380,-76.1676174,100000.0,15,1,-1,2,-1
133,1226193885,43.0281519,-76.1267734,100000.0,43,1,-1,2,-1
133,1577061827,43.0409579,-76.2200309,100000.0,10,1,-1,2,-1
133,153571579,43.0210795,-76.1314277,100000.0,16,1,-1,2,-1
133,1934129996,43.0785513,-76.1739144,100000.0,15,1,-1,2,-1
133,1264906701,43.0169791,-76.1264019,100000.0,16,1,-1,2,-1
133,736692486,43.0332235,-76.1251587,100000.0,43,1,-1,2,-1
133,2114631921,43.0302944,-76.1186025,100000.0,43,1,-1,2,-1
133,1565602635,43.0310743,-76.1221769,100000.0,43,1,-1,2,-1
133,744733720,43.0372390,-76.1326260,100000.0,8,1,-1,2,-1
133,744165144,43.0780933,-76.1786420,100000.0,15,1,-1,2,-1
133,1996342039,43.0309523,-76.1207555,100000.0,43,1,-1,2,-1
133,55991845,43.0371565,-76.0359175,999.0,-1,1,-1,2,-1
133,386343290,43.0708445,-76.1849834,999.0,-1,1,-1,2,-1
133,279830697,43.0686471,-76.1703521,100000.0,15,1,-1,2,-1
133,1384078275,43.0433740,-76.2303944,100000.0,24,1,-1,2,-1
