TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level
146,1883671650,43.0604046,-76.169708,100000,1,1,-1,4
147,580750132,43.029723,-76.1475386,999,-1,1,-1,4
147,532746638,43.0287431,-76.1180086,100000,41,1,-1,4
147,740311208,43.0727746,-76.1752836,100000,1,1,-1,4
147,1372665589,43.0546662,-76.1829743,999,-1,1,-1,4
147,2141650363,43.0187233,-76.1343644,100000,5,1,-1,4
147,1000159270,43.0460721,-76.2475399,999,-1,1,-1,4
147,1752847846,43.0308743,-76.1218255,100000,41,1,-1,4
147,1470915526,43.0382646,-76.0408916,100000,43,1,-1,4
147,1170842093,43.0478845,-76.2469296,999,-1,1,-1,4
147,177870479,43.0255567,-76.0361837,999,-1,1,-1,4
147,1054179836,43.028179,-76.0498588,100000,43,1,-1,4
147,461044128,43.075723,-76.1762243,100000,1,1,-1,4
147,356361525,43.0355645,-76.0538992,100000,43,1,-1,4
147,592125189,43.0447283,-76.2367,100000,22,1,-1,4
147,206889611,43.0683678,-76.1624913,999,-1,1,-1,4
147,274014455,43.033659,-76.1441938,100000,41,1,-1,4
147,815569888,43.0747007,-76.1700011,100000,1,1,-1,4
147,1475800390,43.0257945,-76.1159884,999,-1,1,-1,4
147,1437054809,43.0450278,-76.2337609,100000,22,1,-1,4
147,417890504,43.0582614,-76.1848397,999,-1,1,-1,4
147,1150117937,43.0276274,-76.1173844,100000,41,1,-1,4
147,856146071,43.0301355,-76.1285863,100000,41,1,-1,4
147,944723275,43.025657,-76.1595508,999,-1,1,-1,4
147,1896861331,43.0364907,-76.137236,100000,13,1,-1,4
147,1582409757,43.0458837,-76.2140917,100000,22,1,-1,4
147,1733441715,43.0379549,-76.2356254,100000,22,1,-1,4
147,1692686749,43.0196699,-76.1116252,100000,6,1,-1,4
147,968896511,43.0162527,-76.1295783,100000,5,1,-1,4
147,1454074264,43.0502191,-76.1178545,100000,41,1,-1,4
147,1415984396,43.0725568,-76.1876887,999,-1,1,-1,4
147,1427489086,43.0368102,-76.1324766,100000,13,1,-1,4
147,1156754727,43.0648678,-76.1571328,999,-1,1,-1,4
147,1559683730,43.0264266,-76.1585234,999,-1,1,-1,4
147,636814881,43.0252114,-76.1305789,100000,5,1,-1,4
147,1816391161,43.0446752,-76.2364546,100000,22,1,-1,4
147,2068477528,43.0795508,-76.174221,100000,1,1,-1,4
147,1238428685,43.0410431,-76.1276471,100000,13,1,-1,4
147,824628078,43.0286433,-76.1548878,999,-1,1,-1,4
147,1826827191,43.0791232,-76.1775791,100000,1,1,-1,4
147,2075085622,43.0393114,-76.2328106,100000,22,1,-1,4
147,2030241882,43.0273592,-76.1315346,100000,13,1,-1,4
147,987577815,43.0448086,-76.2506861,999,-1,1,-1,4
147,943130891,43.031381,-76.1227515,100000,41,1,-1,4
147,1030434216,43.0719413,-76.1745969,100000,1,1,-1,4
147,612439728,43.0326376,-76.1445639,100000,41,1,-1,4
147,1625550886,43.0699876,-76.1681533,100000,1,1,-1,4
147,544868941,43.0326185,-76.1304247,100000,13,1,-1,4
147,905502642,43.0319784,-76.1251179,100000,41,1,-1,4
147,127307587,43.0807855,-76.1761916,100000,1,1,-1,4
147,1446819700,43.0184144,-76.127462,100000,5,1,-1,4
147,1487598954,43.0641528,-76.1644599,100000,1,1,-1,4
147,651294708,43.0424494,-76.2521892,999,-1,1,-1,4
147,1392341498,43.02926,-76.1552354,999,-1,1,-1,4
147,48645300,43.0750937,-76.1693737,100000,1,1,-1,4
147,345563251,43.0694599,-76.1614268,999,-1,1,-1,4
147,367289804,43.0288634,-76.1207032,100000,41,1,-1,4
147,658275892,43.0450882,-76.2292752,100000,22,1,-1,4
147,1883671650,43.0602632,-76.1696001,100000,1,1,-1,4
147,1888002871,43.0376053,-76.1327575,100000,13,1,-1,4
147,311671460,43.0615495,-76.1580594,999,-1,1,-1,4
147,309760571,43.0508849,-76.2570286,999,-1,1,-1,4
147,453593177,43.0662514,-76.1682142,100000,1,1,-1,4
147,849303889,43.0381396,-76.0281302,999,-1,1,-1,4
147,1207601045,43.0184202,-76.1291422,100000,5,1,-1,4
147,1098650421,43.016781,-76.1251385,100000,5,1,-1,4
147,1003585029,43.0718641,-76.1706196,100000,1,1,-1,4
147,1403992886,43.0279307,-76.077777,999,-1,1,-1,4
147,265110176,43.0362766,-76.0396633,100000,43,1,-1,4
147,2133283181,43.046673,-76.2581318,999,-1,1,-1,4
147,187471142,43.0355638,-76.1312616,100000,13,1,-1,4
147,472991908,43.0528103,-76.2219298,100000,8,1,-1,4
147,1021262212,43.021478,-76.1138841,100000,38,1,-1,4
147,1591855379,43.0458582,-76.2521569,999,-1,1,-1,4
147,578870987,43.0658629,-76.1601125,999,-1,1,-1,4
147,32336118,43.04548,-76.2345695,100000,22,1,-1,4
147,1817060748,43.0263471,-76.1133276,100000,38,1,-1,4
147,1631208170,43.0356406,-76.0413395,100000,43,1,-1,4
148,944723275,43.0255697,-76.1597368,999,-1,1,-1,4
148,1733441715,43.0378991,-76.235418,100000,22,1,-1,4
148,1888002871,43.0374435,-76.1327678,100000,13,1,-1,4
148,48645300,43.0749522,-76.1692661,100000,1,1,-1,4
148,580750132,43.0296381,-76.1477267,999,-1,1,-1,4
148,1816391161,43.0446448,-76.2362376,100000,22,1,-1,4
148,1826827191,43.07909,-76.1773628,100000,1,1,-1,4
148,943130891,43.0312694,-76.1225914,100000,41,1,-1,4
148,1238428685,43.0411396,-76.1274697,100000,41,1,-1,4
148,2133283181,43.0465923,-76.2579403,999,-1,1,-1,4
148,578870987,43.0657538,-76.1599491,999,-1,1,-1,4
148,592125189,43.0446687,-76.2364945,100000,22,1,-1,4
148,849303889,43.038092,-76.0283413,999,-1,1,-1,4
148,1415984396,43.0723959,-76.1877152,999,-1,1,-1,4
148,1403992886,43.0279009,-76.0779941,999,-1,1,-1,4
148,1170842093,43.047825,-76.2467241,999,-1,1,-1,4
148,311671460,43.0614089,-76.1579498,999,-1,1,-1,4
148,2068477528,43.0794092,-76.1741134,100000,1,1,-1,4
148,1446819700,43.0182531,-76.1274416,100000,5,1,-1,4
148,856146071,43.0299766,-76.1285428,100000,41,1,-1,4
148,206889611,43.0682615,-76.1623245,999,-1,1,-1,4
148,1098650421,43.0166214,-76.1251003,100000,5,1,-1,4
148,1470915526,43.0382186,-76.0411034,100000,43,1,-1,4
148,417890504,43.0581021,-76.1848804,999,-1,1,-1,4
148,1437054809,43.0449931,-76.2335452,100000,22,1,-1,4
148,1625550886,43.0698811,-76.1679867,100000,1,1,-1,4
148,309760571,43.0508254,-76.2568231,999,-1,1,-1,4
148,265110176,43.0362099,-76.0398646,100000,43,1,-1,4
148,905502642,43.0318669,-76.1249577,100000,41,1,-1,4
148,824628078,43.0285532,-76.1550713,999,-1,1,-1,4
148,1021262212,43.021335,-76.1137803,100000,38,1,-1,4
148,345563251,43.0693478,-76.1612673,999,-1,1,-1,4
148,356361525,43.0354902,-76.0540954,100000,43,1,-1,4
148,453593177,43.0661181,-76.1680886,100000,1,1,-1,4
148,1591855379,43.0458314,-76.251939,999,-1,1,-1,4
148,987577815,43.0447567,-76.2504768,999,-1,1,-1,4
148,187471142,43.0354621,-76.1310898,100000,13,1,-1,4
148,815569888,43.0745947,-76.1698339,100000,1,1,-1,4
148,274014455,43.0335884,-76.1443926,100000,41,1,-1,4
148,472991908,43.0528266,-76.2217099,100000,8,1,-1,4
148,544868941,43.0324568,-76.1304125,100000,13,1,-1,4
148,1752847846,43.0307563,-76.1216742,100000,41,1,-1,4
148,2030241882,43.0271978,-76.1315548,100000,13,1,-1,4
148,127307587,43.0806758,-76.176029,100000,1,1,-1,4
148,532746638,43.028636,-76.1178429,100000,41,1,-1,4
148,612439728,43.0325583,-76.1447565,100000,41,1,-1,4
148,367289804,43.0287556,-76.1205383,100000,41,1,-1,4
148,1582409757,43.0458458,-76.2138769,100000,22,1,-1,4
148,1817060748,43.0262299,-76.1131751,100000,38,1,-1,4
148,1392341498,43.029189,-76.1554339,999,-1,1,-1,4
148,1003585029,43.0717544,-76.1704571,100000,1,1,-1,4
148,1475800390,43.0256612,-76.1158629,999,-1,1,-1,4
148,658275892,43.0451045,-76.2290554,100000,22,1,-1,4
148,636814881,43.0250494,-76.130579,100000,5,1,-1,4
148,1372665589,43.0545042,-76.1829785,999,-1,1,-1,4
148,2075085622,43.0392457,-76.2326087,100000,22,1,-1,4
148,968896511,43.0160913,-76.1295586,100000,5,1,-1,4
148,177870479,43.0255115,-76.0363958,999,-1,1,-1,4
148,1487598954,43.0640131,-76.164348,100000,1,1,-1,4
148,1030434216,43.0718058,-76.1744758,100000,1,1,-1,4
148,1054179836,43.0281615,-76.0500783,100000,43,1,-1,4
148,1454074264,43.0503547,-76.1177336,100000,41,1,-1,4
148,1150117937,43.0275093,-76.1172333,100000,41,1,-1,4
148,651294708,43.0423957,-76.2519808,999,-1,1,-1,4
148,2141650363,43.0185612,-76.1343621,100000,5,1,-1,4
148,1883671650,43.0601218,-76.1694922,100000,1,1,-1,4
148,1156754727,43.0647581,-76.1569701,999,-1,1,-1,4
148,1896861331,43.0364177,-76.1374333,100000,13,1,-1,4
148,1000159270,43.0460399,-76.2473234,999,-1,1,-1,4
148,1631208170,43.0355804,-76.0415446,100000,43,1,-1,4
148,461044128,43.0756189,-76.176055,100000,1,1,-1,4
148,1692686749,43.0195111,-76.1115815,100000,6,1,-1,4
148,1559683730,43.0263362,-76.1587066,999,-1,1,-1,4
148,32336118,43.0454219,-76.2343633,100000,22,1,-1,4
148,1427489086,43.0367157,-76.1322971,100000,13,1,-1,4
148,1207601045,43.0182602,-76.1291071,100000,5,1,-1,4
148,740311208,43.0726711,-76.1751136,100000,1,1,-1,4
149,417890504,43.0579428,-76.184921,999,-1,1,-1,4
149,461044128,43.0755147,-76.1758857,100000,1,1,-1,4
149,1372665589,43.0543422,-76.1829826,999,-1,1,-1,4
149,1207601045,43.0181002,-76.1290722,100000,5,1,-1,4
149,651294708,43.0423419,-76.2517723,999,-1,1,-1,4
149,345563251,43.0692355,-76.1611079,999,-1,1,-1,4
149,1030434216,43.0716702,-76.1743547,100000,1,1,-1,4
149,944723275,43.0254823,-76.1599228,999,-1,1,-1,4
149,1475800390,43.0255276,-76.115738,999,-1,1,-1,4
149,1896861331,43.0363447,-76.1376305,100000,13,1,-1,4
149,1582409757,43.0458078,-76.2136621,100000,22,1,-1,4
149,1054179836,43.0281439,-76.0502979,100000,43,1,-1,4
149,1415984396,43.0722351,-76.1877418,999,-1,1,-1,4
149,849303889,43.0380443,-76.0285525,999,-1,1,-1,4
149,1591855379,43.0458045,-76.2517211,999,-1,1,-1,4
149,578870987,43.0656446,-76.1597859,999,-1,1,-1,4
149,740311208,43.0725675,-76.1749436,100000,1,1,-1,4
149,265110176,43.0361431,-76.0400658,100000,43,1,-1,4
149,856146071,43.0298177,-76.1284994,100000,41,1,-1,4
149,453593177,43.0659847,-76.1679632,100000,1,1,-1,4
149,1559683730,43.0262456,-76.1588897,999,-1,1,-1,4
149,127307587,43.080566,-76.1758663,100000,1,1,-1,4
149,1392341498,43.0291178,-76.1556323,999,-1,1,-1,4
149,968896511,43.0159299,-76.129539,100000,5,1,-1,4
149,1170842093,43.0477655,-76.2465187,999,-1,1,-1,4
149,636814881,43.0248874,-76.130579,100000,5,1,-1,4
149,2068477528,43.0792676,-76.174006,100000,1,1,-1,4
149,177870479,43.0254664,-76.0366079,999,-1,1,-1,4
149,1817060748,43.0261122,-76.1130234,100000,38,1,-1,4
149,472991908,43.0528428,-76.2214901,100000,8,1,-1,4
149,1000159270,43.0460077,-76.2471069,999,-1,1,-1,4
149,580750132,43.0295531,-76.1479147,999,-1,1,-1,4
149,32336118,43.0453637,-76.2341572,100000,22,1,-1,4
149,1826827191,43.0790567,-76.1771464,100000,1,1,-1,4
149,1098650421,43.0164618,-76.1250623,100000,5,1,-1,4
149,1156754727,43.0646484,-76.1568074,999,-1,1,-1,4
149,309760571,43.0507659,-76.2566176,999,-1,1,-1,4
149,1150117937,43.0273907,-76.1170827,100000,41,1,-1,4
149,592125189,43.0446091,-76.2362891,100000,22,1,-1,4
149,356361525,43.0354158,-76.0542916,100000,43,1,-1,4
149,1427489086,43.0366211,-76.1321178,100000,13,1,-1,4
149,1470915526,43.0381725,-76.0413152,100000,43,1,-1,4
149,1888002871,43.0372816,-76.132778,100000,13,1,-1,4
149,274014455,43.0335178,-76.1445914,100000,41,1,-1,4
149,987577815,43.0447048,-76.2502676,999,-1,1,-1,4
149,1238428685,43.0412363,-76.1272924,100000,41,1,-1,4
149,2075085622,43.03918,-76.2324067,100000,22,1,-1,4
149,187471142,43.0353601,-76.1309181,100000,13,1,-1,4
149,1733441715,43.0378433,-76.2352106,100000,22,1,-1,4
149,544868941,43.032295,-76.1304004,100000,13,1,-1,4
149,1446819700,43.0180917,-76.1274213,100000,5,1,-1,4
149,1692686749,43.0193499,-76.1115596,100000,6,-1,-1,4
149,206889611,43.0681552,-76.1621578,999,-1,1,-1,4
149,824628078,43.0284629,-76.1552547,999,-1,1,-1,4
149,1487598954,43.0638733,-76.1642363,100000,1,1,-1,4
149,48645300,43.0748106,-76.1691585,100000,1,1,-1,4
149,943130891,43.0311575,-76.1224316,100000,41,1,-1,4
149,2141650363,43.0183992,-76.1343598,100000,5,1,-1,4
149,1403992886,43.0278712,-76.0782111,999,-1,1,-1,4
149,2030241882,43.0270365,-76.131575,100000,13,1,-1,4
149,905502642,43.0317552,-76.1247977,100000,41,1,-1,4
149,367289804,43.0286476,-76.1203736,100000,41,1,-1,4
149,1883671650,43.0599803,-76.1693845,100000,1,1,-1,4
149,658275892,43.0451208,-76.2288356,100000,22,1,-1,4
149,1625550886,43.0697746,-76.1678201,100000,1,1,-1,4
149,1631208170,43.0355202,-76.0417496,100000,43,1,-1,4
149,815569888,43.0744887,-76.1696668,100000,1,1,-1,4
149,1454074264,43.0504905,-76.1176131,100000,41,1,-1,4
149,1816391161,43.0446144,-76.2360207,100000,22,1,-1,4
149,1003585029,43.0716446,-76.1702945,100000,1,1,-1,4
149,532746638,43.0285287,-76.1176775,100000,41,1,-1,4
149,612439728,43.0324789,-76.144949,100000,41,1,-1,4
149,1437054809,43.0449584,-76.2333294,100000,22,1,-1,4
149,311671460,43.0612682,-76.1578402,999,-1,1,-1,4
149,1752847846,43.0306381,-76.1215231,100000,41,1,-1,4
149,1021262212,43.0211914,-76.1136779,100000,38,1,-1,4
149,2133283181,43.0465115,-76.2577488,999,-1,1,-1,4
150,345563251,43.0691233,-76.1609485,999,-1,1,-1,4
150,1582409757,43.0457698,-76.2134474,100000,22,1,-1,4
150,265110176,43.0360762,-76.040267,100000,43,1,-1,4
150,177870479,43.0254212,-76.03682,999,-1,1,-1,4
150,968896511,43.0157685,-76.1295195,100000,5,1,-1,4
150,1170842093,43.0477059,-76.2463132,999,-1,1,-1,4
150,1098650421,43.0163022,-76.1250244,100000,5,1,-1,4
150,658275892,43.0451371,-76.2286158,100000,22,1,-1,4
150,48645300,43.0746691,-76.169051,100000,1,1,-1,4
150,127307587,43.0804563,-76.1757037,100000,1,1,-1,4
150,309760571,43.0507064,-76.2564121,999,-1,1,-1,4
150,1631208170,43.03546,-76.0419547,100000,43,1,-1,4
150,1437054809,43.0449236,-76.2331136,100000,22,1,-1,4
150,578870987,43.0655353,-76.1596227,999,-1,1,-1,4
150,612439728,43.0323994,-76.1451415,100000,41,1,-1,4
150,2141650363,43.0182372,-76.1343576,100000,5,1,-1,4
150,32336118,43.0453055,-76.233951,100000,22,1,-1,4
150,1817060748,43.025994,-76.1128722,100000,6,1,-1,4
150,2133283181,43.0464307,-76.2575573,999,-1,1,-1,4
150,1030434216,43.0715346,-76.1742337,100000,1,1,-1,4
150,592125189,43.0445496,-76.2360837,100000,22,1,-1,4
150,2075085622,43.0391143,-76.2322048,100000,22,1,-1,4
150,1000159270,43.0459755,-76.2468904,999,-1,1,-1,4
150,1816391161,43.044584,-76.2358037,100000,22,1,-1,4
150,1559683730,43.0261549,-76.1590727,999,-1,1,-1,4
150,580750132,43.0294681,-76.1481027,999,-1,1,-1,4
150,1238428685,43.041333,-76.1271152,100000,41,1,-1,4
150,367289804,43.0285394,-76.1202093,100000,41,1,-1,4
150,849303889,43.0379967,-76.0287636,999,-1,1,-1,4
150,1392341498,43.0290465,-76.1558307,999,-1,1,-1,4
150,1896861331,43.0362717,-76.1378276,100000,13,1,-1,4
150,2068477528,43.079126,-76.1738986,100000,1,1,-1,4
150,532746638,43.028421,-76.1175125,100000,41,1,-1,4
150,1156754727,43.0645387,-76.1566449,999,-1,1,-1,4
150,1446819700,43.0179304,-76.127401,100000,5,1,-1,4
150,2030241882,43.0268751,-76.1315951,100000,13,1,-1,4
150,740311208,43.0724639,-76.1747738,100000,1,1,-1,4
150,1752847846,43.0305196,-76.1213724,100000,41,1,-1,4
150,1591855379,43.0457777,-76.2515033,999,-1,1,-1,4
150,987577815,43.0446528,-76.2500584,999,-1,1,-1,4
150,1888002871,43.0371198,-76.1327883,100000,13,1,-1,4
150,544868941,43.0321332,-76.1303883,100000,13,1,-1,4
150,1003585029,43.0715348,-76.170132,100000,1,1,-1,4
150,1625550886,43.0696681,-76.1676537,100000,1,1,-1,4
150,1487598954,43.0637335,-76.1641246,100000,1,1,-1,4
150,206889611,43.0680488,-76.1619911,999,-1,1,-1,4
150,1415984396,43.0720742,-76.1877683,999,-1,1,-1,4
150,944723275,43.0253949,-76.1601087,999,-1,1,-1,4
150,1733441715,43.0377875,-76.2350033,100000,22,1,-1,4
150,472991908,43.052859,-76.2212703,100000,8,1,-1,4
150,356361525,43.0353414,-76.0544878,100000,43,1,-1,4
150,856146071,43.0296589,-76.1284561,100000,41,1,-1,4
150,311671460,43.0611275,-76.1577306,999,-1,1,-1,4
150,1470915526,43.0381265,-76.0415269,100000,43,1,-1,4
150,1150117937,43.0272718,-76.1169327,100000,41,1,-1,4
150,1475800390,43.0253937,-76.1156137,999,-1,1,-1,4
150,187471142,43.0352581,-76.1307465,100000,13,1,-1,4
150,943130891,43.0310455,-76.1222721,100000,41,1,-1,4
150,1021262212,43.0210473,-76.1135772,100000,38,1,-1,4
150,461044128,43.0754104,-76.1757165,100000,1,1,-1,4
150,651294708,43.0422882,-76.251564,999,-1,1,-1,4
150,1372665589,43.0541802,-76.1829868,999,-1,1,-1,4
150,636814881,43.0247254,-76.130579,100000,5,1,-1,4
150,1826827191,43.0790235,-76.1769301,100000,1,1,-1,4
150,453593177,43.0658513,-76.1678378,100000,1,1,-1,4
150,1054179836,43.0281264,-76.0505174,100000,43,1,-1,4
150,274014455,43.0334471,-76.1447902,100000,41,1,-1,4
150,1883671650,43.0598389,-76.1692767,100000,1,1,-1,4
150,1427489086,43.0365264,-76.1319386,100000,13,1,-1,4
150,1454074264,43.0506265,-76.117493,100000,41,1,-1,4
150,1207601045,43.0179402,-76.1290373,100000,5,1,-1,4
150,824628078,43.0283725,-76.155438,999,-1,1,-1,4
150,1403992886,43.0278414,-76.0784282,999,-1,1,-1,4
150,905502642,43.0316434,-76.1246379,100000,41,1,-1,4
150,815569888,43.0743826,-76.1694997,100000,1,1,-1,4
150,417890504,43.0577836,-76.1849616,999,-1,1,-1,4
151,1631208170,43.0353998,-76.0421597,100000,43,1,-1,4
151,1487598954,43.0635937,-76.1640129,999,-1,1,-1,4
151,1582409757,43.0457318,-76.2132326,100000,22,1,-1,4
151,592125189,43.0444899,-76.2358782,100000,22,1,-1,4
151,698376162,43.0375386,-76.1327356,100000,13,2,1,4
151,1591855379,43.0457508,-76.2512854,999,-1,1,-1,4
151,1054179836,43.0281088,-76.050737,100000,43,1,-1,4
151,944723275,43.0253073,-76.1602945,999,-1,1,-1,4
151,1888002871,43.0369431,-76.1328355,100000,13,2,1,4
151,2133283181,43.0463498,-76.2573658,999,-1,1,-1,4
151,968896511,43.0156071,-76.1295,100000,5,1,-1,4
151,2068477528,43.0789844,-76.1737912,100000,1,1,-1,4
151,1207601045,43.0177802,-76.1290026,100000,5,1,-1,4
151,2075085622,43.0390486,-76.232003,100000,22,1,-1,4
151,206889611,43.0679424,-76.1618244,999,-1,1,-1,4
151,815569888,43.0742765,-76.1693327,100000,1,1,-1,4
151,1098650421,43.0161426,-76.1249866,100000,5,1,-1,4
151,740311208,43.0723602,-76.1746039,100000,1,1,-1,4
151,1403992886,43.0278116,-76.0786453,999,-1,1,-1,4
151,636814881,43.0245633,-76.130579,100000,5,1,-1,4
151,1427489086,43.0364316,-76.1317596,100000,13,1,-1,4
151,651294708,43.0422344,-76.2513556,999,-1,1,-1,4
151,1559683730,43.0260641,-76.1592557,999,-1,1,-1,4
151,532746638,43.028313,-76.1173478,100000,41,1,-1,4
151,309760571,43.0506468,-76.2562066,999,-1,1,-1,4
151,943130891,43.0309332,-76.1221129,100000,41,1,-1,4
151,461044128,43.0753061,-76.1755474,100000,1,1,-1,4
151,2141650363,43.0180752,-76.1343553,100000,5,1,-1,4
151,177870479,43.025376,-76.037032,999,-1,1,-1,4
151,1475800390,43.0252595,-76.1154899,999,-1,1,-1,4
151,2030241882,43.0267138,-76.1316152,100000,13,1,-1,4
151,1003585029,43.0714249,-76.1699696,100000,1,1,-1,4
151,1000159270,43.0459433,-76.2466739,999,-1,1,-1,4
151,1372665589,43.0540182,-76.182991,999,-1,1,-1,4
151,1883671650,43.0596974,-76.1691691,100000,1,1,-1,4
151,1752847846,43.030401,-76.1212219,100000,41,1,-1,4
151,1021262212,43.0209024,-76.1134782,100000,38,1,-1,4
151,1896861331,43.0361985,-76.1380247,100000,13,1,-1,4
151,1454074264,43.0507627,-76.1173734,100000,41,1,-1,4
151,905502642,43.0315313,-76.1244783,100000,41,1,-1,4
151,1156754727,43.0644289,-76.1564824,999,-1,1,-1,4
151,580750132,43.0293829,-76.1482906,999,-1,1,-1,4
151,32336118,43.0452473,-76.2337448,100000,22,1,-1,4
151,987577815,43.0446008,-76.2498491,999,-1,1,-1,4
151,1415984396,43.0719133,-76.1877947,999,-1,1,-1,4
151,48645300,43.0745275,-76.1689436,100000,1,1,-1,4
151,856146071,43.0295,-76.1284129,100000,41,1,-1,4
151,187471142,43.0351559,-76.1305752,100000,13,1,-1,4
151,578870987,43.065426,-76.1594596,999,-1,1,-1,4
151,265110176,43.0360094,-76.0404682,100000,43,1,-1,4
151,1817060748,43.0258754,-76.1127218,100000,6,1,-1,4
151,658275892,43.0451535,-76.228396,100000,22,1,-1,4
151,1625550886,43.0695614,-76.1674872,100000,1,1,-1,4
151,1446819700,43.017769,-76.1273808,100000,5,1,-1,4
151,612439728,43.0323199,-76.145334,100000,41,1,-1,4
151,127307587,43.0803465,-76.1755412,100000,1,1,-1,4
151,1470915526,43.0380803,-76.0417387,100000,43,1,-1,4
151,311671460,43.0609867,-76.1576211,999,-1,1,-1,4
151,1938091348,43.0472266,-76.238474,100000,22,1,-1,4
151,1733441715,43.0377316,-76.2347959,100000,22,1,-1,4
151,849303889,43.037949,-76.0289747,999,-1,1,-1,4
151,417890504,43.0576243,-76.1850021,999,-1,1,-1,4
151,345563251,43.069011,-76.1607892,999,-1,1,-1,4
151,1826827191,43.0789902,-76.1767138,100000,1,1,-1,4
151,1238428685,43.0414298,-76.1269381,100000,41,1,-1,4
151,472991908,43.0528753,-76.2210505,100000,8,1,-1,4
151,1150117937,43.0271525,-76.1167833,100000,41,1,-1,4
151,453593177,43.0657179,-76.1677124,100000,1,1,-1,4
151,1030434216,43.071399,-76.1741127,100000,1,1,-1,4
151,356361525,43.0352669,-76.054684,100000,43,1,-1,4
151,824628078,43.028282,-76.1556212,999,-1,1,-1,4
151,1392341498,43.0289752,-76.156029,999,-1,1,-1,4
151,274014455,43.0333764,-76.1449889,100000,41,1,-1,4
151,367289804,43.0284309,-76.1200452,100000,41,1,-1,4
151,544868941,43.0319714,-76.1303762,100000,13,1,-1,4
151,1437054809,43.0448888,-76.2328979,100000,22,1,-1,4
151,1170842093,43.0476464,-76.2461078,999,-1,1,-1,4
151,1816391161,43.0445536,-76.2355867,100000,22,1,-1,4
152,1883671650,43.0595559,-76.1690615,100000,1,1,-1,4
152,417890504,43.057465,-76.1850426,999,-1,1,-1,4
152,606186228,43.0375033,-76.1327722,100000,13,2,1,4
152,48645300,43.0743859,-76.1688362,100000,1,1,-1,4
152,453593177,43.0655844,-76.1675872,100000,1,1,-1,4
152,1896861331,43.0361254,-76.1382218,100000,13,1,-1,4
152,1582409757,43.0456938,-76.2130179,100000,22,1,-1,4
152,698376162,43.0374048,-76.1325715,100000,13,2,1,4
152,1470915526,43.0380342,-76.0419504,100000,43,1,-1,4
152,2075085622,43.0389828,-76.2318011,100000,22,1,-1,4
152,1170842093,43.0475868,-76.2459023,999,-1,1,-1,4
152,1392341498,43.0289038,-76.1562272,999,-1,1,-1,4
152,1817060748,43.0257563,-76.1125721,100000,6,1,-1,4
152,1403992886,43.0277818,-76.0788624,999,-1,1,-1,4
152,815569888,43.0741703,-76.1691657,100000,1,1,-1,4
152,1030434216,43.0712634,-76.1739918,100000,1,1,-1,4
152,461044128,43.0752018,-76.1753783,100000,1,1,-1,4
152,1752847846,43.0302822,-76.1210718,100000,41,1,-1,4
152,943130891,43.0308207,-76.1219539,100000,41,1,-1,4
152,987577815,43.0445488,-76.2496399,999,-1,1,-1,4
152,905502642,43.0314191,-76.124319,100000,41,1,-1,4
152,1888002871,43.0367812,-76.1328454,100000,13,1,-1,4
152,32336118,43.0451891,-76.2335387,100000,22,1,-1,4
152,2030241882,43.0265524,-76.1316353,100000,13,1,-1,4
152,274014455,43.0333056,-76.1451876,100000,41,1,-1,4
152,856146071,43.0293411,-76.1283698,100000,41,1,-1,4
152,1156754727,43.064319,-76.1563199,999,-1,1,-1,4
152,1003585029,43.071315,-76.1698073,100000,1,1,-1,4
152,356361525,43.0351924,-76.0548801,100000,43,1,-1,4
152,1372665589,43.0538562,-76.1829951,999,-1,1,-1,4
152,1207601045,43.0176202,-76.1289681,100000,5,1,-1,4
152,612439728,43.0322403,-76.1455263,100000,41,1,-1,4
152,849303889,43.0379013,-76.0291858,999,-1,1,-1,4
152,1098650421,43.0159829,-76.1249489,100000,5,1,-1,4
152,1475800390,43.025125,-76.1153667,999,-1,1,-1,4
152,311671460,43.0608459,-76.1575117,999,-1,1,-1,4
152,1446819700,43.0176077,-76.1273606,100000,5,1,-1,4
152,944723275,43.0252196,-76.1604802,999,-1,1,-1,4
152,2068477528,43.0788427,-76.173684,100000,1,1,-1,4
152,1631208170,43.0353395,-76.0423647,100000,43,1,-1,4
152,1816391161,43.0445231,-76.2353697,100000,22,1,-1,4
152,544868941,43.0318096,-76.1303642,100000,13,1,-1,4
152,1733441715,43.0376758,-76.2345886,100000,22,1,-1,4
152,1238428685,43.0415267,-76.126761,100000,41,1,-1,4
152,740311208,43.0722565,-76.1744341,100000,1,1,-1,4
152,1021262212,43.020757,-76.1133809,100000,38,1,-1,4
152,592125189,43.0444303,-76.2356729,100000,22,1,-1,4
152,206889611,43.0678359,-76.1616579,999,-1,1,-1,4
152,1591855379,43.045724,-76.2510676,999,-1,1,-1,4
152,1487598954,43.0634538,-76.1639014,999,-1,1,-1,4
152,177870479,43.0253308,-76.0372441,999,-1,1,-1,4
152,1625550886,43.0694548,-76.1673209,100000,1,1,-1,4
152,1454074264,43.0508992,-76.1172543,100000,41,1,-1,4
152,367289804,43.0283221,-76.1198815,100000,41,1,-1,4
152,580750132,43.0292977,-76.1484784,999,-1,1,-1,4
152,1415984396,43.0717525,-76.1878212,999,-1,1,-1,4
152,651294708,43.0421806,-76.2511472,999,-1,1,-1,4
152,578870987,43.0653167,-76.1592965,999,-1,1,-1,4
152,345563251,43.0688986,-76.16063,999,-1,1,-1,4
