TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished,Trajectory
388,848185000,43.0275631,-76.1593937,1,999,-1,1,-1
388,111042374,43.044137,-76.1491235,1,129.4510022,1,2,1
388,1355148400,43.0285589,-76.1554819,1,999,-1,1,-1
388,847341877,43.0534605,-76.2172591,1,126.8260821,9,1,-1
388,802266449,43.0345502,-76.1414502,1,132.123096,1,1,-1
388,2069016225,43.0290856,-76.1191363,1,135.7837367,8,1,-1
389,113371552,43.039511,-76.2079167,1,136.9532952,4,1,-1
389,1053069655,43.0384367,-76.1687021,1,999,-1,1,-1
389,76250071,43.0358357,-76.0545506,1,999,-1,1,-1
389,1285467485,43.026701,-76.0696635,1,136.9198508,2,1,-1
389,610826936,43.0310014,-76.1318714,1,135.0126972,1,1,-1
389,209603302,43.0456841,-76.15619,1,134.699919,1,1,-1
389,416973642,43.0349174,-76.1264336,1,132.9357033,1,1,-1
389,1728781563,43.0565855,-76.1463537,1,132.8553942,1,1,-1
389,771271574,43.0400849,-76.2133182,1,135.4928138,4,1,-1
389,1062290486,43.0384285,-76.215051,1,999,-1,1,-1
389,802266449,43.0344728,-76.1416443,1,132.249179,1,1,-1
389,1917919405,43.0441447,-76.128982,1,121.0999186,1,1,-1
389,2069016225,43.0289724,-76.1189782,1,135.6587324,8,1,-1
389,1073997727,43.0054307,-76.1251746,1,124.9847386,0,1,-1
389,1722983705,43.0321745,-76.1482117,1,136.0396948,1,1,-1
389,1692566976,43.061068,-76.1638839,1,128.6991083,7,1,-1
390,1692566976,43.0609324,-76.1637631,1,128.9184799,7,1,-1
390,76250071,43.0357889,-76.054762,1,999,-1,1,-1
390,410348847,43.0422714,-76.2014859,1,999,-1,1,-1
390,421163508,43.0406217,-76.2139945,1,135.6829563,4,1,-1
390,2100319622,43.0177925,-76.1833638,1,128.5342341,6,1,-1
390,1708706542,43.0201676,-76.1184068,1,128.0172107,8,1,-1
390,990586288,43.059975,-76.16336,1,130.1236386,7,1,-1
390,189260638,43.0549126,-76.1583424,1,136.177418,7,1,-1
390,1285467485,43.0266767,-76.0698818,1,136.8524033,2,1,-1
390,203254937,43.0427599,-76.1462645,1,127.2367266,1,1,-1
390,416973642,43.0348098,-76.1262684,1,133.0881898,1,1,-1
390,2126335243,43.0758945,-76.1770363,1,127.0224344,7,1,-1
390,1707145787,43.0303902,-76.1438395,1,136.1799619,1,1,-1
390,528871576,43.0248187,-76.1884926,1,999,-1,1,-1
390,1799440078,43.0366567,-76.1307983,1,129.5939489,1,1,-1
390,1467072451,43.0419415,-76.2348881,1,136.8010929,4,1,-1
391,748676519,43.0180443,-76.0968066,1,127.7197553,8,2,1
391,410348847,43.0422323,-76.2012715,1,999,-1,1,-1
391,111042374,43.0436884,-76.1488684,1,129.3434237,1,2,1
391,610826936,43.0306776,-76.1318545,1,135.2811793,1,1,-1
391,876748580,43.0484068,-76.1830085,1,139.3278078,7,1,-1
391,1118027521,43.0254784,-76.1148966,1,999,-1,1,-1
391,998966060,43.0355025,-76.1807549,1,999,-1,1,-1
391,46568393,43.0274143,-76.1566988,1,999,-1,1,-1
391,1555591602,43.0766915,-76.1768463,1,128.0055586,7,1,-1
391,1691499641,43.0691537,-76.1068542,1,135.8945492,5,1,-1
391,1355148400,43.0282959,-76.156039,1,999,-1,1,-1
391,1909899331,43.0115288,-76.1330751,1,133.349861,0,1,-1
391,203112527,43.0337642,-76.1340954,1,999,-1,1,-1
391,2100319622,43.0176993,-76.1835444,1,128.3212448,6,1,-1
391,528871576,43.024657,-76.1885076,1,134.4074192,6,1,-1
391,416973642,43.0347021,-76.1261034,1,133.2391478,1,1,-1
392,1053069655,43.0382924,-76.1680693,1,999,-1,1,-1
392,2069016225,43.0286312,-76.1185064,1,135.2764008,8,1,-1
392,1966849515,43.0724057,-76.1520785,1,134.6576199,3,1,-1
392,528871576,43.0244954,-76.1885226,1,134.2630522,6,1,-1
392,410348847,43.0421932,-76.2010571,1,999,-1,1,-1
392,373889326,43.0199921,-76.0969488,1,139.1350663,2,1,-1
392,748676519,43.0180341,-76.0968268,1,127.6939753,8,2,1
392,2017403124,43.0481051,-76.1565904,1,135.0612617,1,1,-1
392,2100319622,43.0176057,-76.1837247,1,128.1050104,6,1,-1
392,1165901898,43.0824577,-76.1855886,1,136.4330169,7,1,-1
392,610826936,43.0305157,-76.131846,1,135.4134152,1,1,-1
392,1799440078,43.0364275,-76.1304861,1,129.9675438,1,1,-1
392,1692566976,43.060661,-76.1635217,1,129.346545,7,1,-1
392,1467072451,43.0418336,-76.2344716,1,139.3614404,9,1,-1
392,1708706542,43.0201164,-76.1188429,1,128.3559804,8,1,-1
392,1707145787,43.0300857,-76.1436884,1,136.3694588,1,1,-1
393,528871576,43.0243337,-76.1885375,1,134.1170702,6,1,-1
393,1728781563,43.0561321,-76.1457222,1,132.199507,1,1,-1
393,158489468,43.0381306,-76.131269,1,127.7203288,1,1,-1
393,76250071,43.035648,-76.0553962,1,999,-1,1,-1
393,1073997727,43.0047854,-76.1250931,1,123.8347806,0,1,-1
393,1355148400,43.0281201,-76.1564101,1,999,-1,1,-1
393,421163508,43.0405293,-76.2133439,1,135.796327,4,1,-1
393,1975941981,43.0354665,-76.2119535,1,132.6758923,4,1,-1
393,1053069655,43.0382442,-76.1678584,1,999,-1,1,-1
393,111042374,43.0433891,-76.1486989,1,129.2886109,1,2,1
393,771271574,43.0399511,-76.2124537,1,135.6614963,4,1,-1
393,1909899331,43.0112048,-76.1330822,1,133.0499092,0,1,-1
393,1555591602,43.0764861,-76.1765044,1,127.5854352,7,1,-1
393,60575480,43.0220599,-76.169672,1,137.9370085,6,1,-1
393,1104346369,43.0206887,-76.1103859,1,122.4129715,8,2,1
393,1712600425,43.0449225,-76.1401487,1,128.8739583,1,1,-1
393,1920654036,43.0230352,-76.1144578,1,128.5632031,8,1,-1
394,158489468,43.0380593,-76.1314674,1,127.7348498,1,1,-1
394,111042374,43.0432394,-76.1486143,1,129.2664165,1,2,1
394,189260638,43.0543533,-76.1578959,1,136.6665268,7,1,-1
394,923988192,43.0378195,-76.1714283,1,999,-1,1,-1
394,1104346369,43.0206712,-76.11038,1,122.3729232,8,2,1
394,847341877,43.0535724,-76.2159423,1,127.2892781,9,1,-1
394,203254937,43.0422029,-76.1458127,1,127.1494006,1,1,-1
394,1053069655,43.038196,-76.1676475,1,999,-1,1,-1
394,959864457,43.0682561,-76.1779727,1,118.3295826,7,1,-1
394,1920654036,43.0228958,-76.1143452,1,128.3363117,8,1,-1
394,1165901898,43.0823407,-76.1851763,1,136.2270698,7,1,-1
394,203112527,43.0332914,-76.1339416,1,132.7167418,1,1,-1
394,876748580,43.0479221,-76.1830589,1,139.6072713,7,1,-1
394,1728781563,43.0560186,-76.1455645,1,132.0303374,1,1,-1
394,1424164685,43.0099103,-76.1946063,1,113.5283742,6,1,-1
394,771271574,43.0399176,-76.2122376,1,135.7062029,4,1,-1
395,1728781563,43.055905,-76.1454069,1,131.8589836,1,1,-1
395,748676519,43.0180036,-76.0968874,1,127.6163494,8,2,1
395,1712600425,43.0447029,-76.1398238,1,115.3974731,1,1,-1
395,1917919405,43.0433654,-76.1281895,1,123.051084,1,1,-1
395,1805793580,43.0229871,-76.1667666,1,139.5126723,6,1,-1
395,1104346369,43.0206537,-76.1103741,1,122.3327518,8,2,1
395,1467072451,43.0416715,-76.2338468,1,136.3695208,4,1,-1
395,111042374,43.0430898,-76.1485297,1,999,-1,2,1
395,1073997727,43.0044626,-76.1250544,1,123.2253165,0,1,-1
395,1062290486,43.0380666,-76.2138209,1,133.8481742,4,1,-1
395,1692566976,43.0602536,-76.1631601,1,129.9635928,7,1,-1
395,847341877,43.053591,-76.2157228,1,127.379646,9,1,-1
395,76250071,43.0355538,-76.0558189,1,999,-1,1,-1
395,60575480,43.0218892,-76.1692966,1,999,-1,1,-1
395,2017403124,43.0476667,-76.156304,1,134.8413817,1,1,-1
395,1118027521,43.0249439,-76.1143969,1,130.6945318,8,1,-1
396,1909899331,43.0107188,-76.1330928,1,132.5880753,0,1,-1
396,1826034804,43.0123095,-76.1001046,1,138.2857845,8,1,-1
396,1118027521,43.0248091,-76.1142743,1,130.5044126,8,1,-1
396,410348847,43.0420364,-76.2001998,1,999,-1,1,-1
396,1722983705,43.0316058,-76.1495493,1,136.8103691,1,1,-1
396,158489468,43.0379165,-76.1318639,1,127.777189,1,1,-1
396,209603302,43.0446267,-76.1556305,1,134.4022439,1,1,-1
396,1355148400,43.0278557,-76.1569661,1,999,-1,1,-1
396,1708706542,43.0200139,-76.119715,1,129.0281812,8,1,-1
396,1691499641,43.0689012,-76.1058043,1,135.4785008,5,1,-1
396,1712600425,43.044593,-76.1396615,1,115.1800819,1,1,-1
396,771271574,43.0398506,-76.2118054,1,139.8582813,9,1,-1
396,150677704,43.0678985,-76.1870829,1,130.4898037,7,1,-1
396,1707145787,43.0294763,-76.1433879,1,136.7465575,1,1,-1
396,1104346369,43.0206367,-76.1103664,1,136.337835,8,2,1
396,1966849515,43.0723078,-76.1512047,1,134.0992703,3,1,-1
397,46568393,43.0269018,-76.1578248,1,999,-1,1,-1
397,990586288,43.0589892,-76.1625953,1,131.4399363,7,1,-1
397,1467072451,43.0415633,-76.2334304,1,136.1968783,4,1,-1
397,748676519,43.0179833,-76.0969279,1,127.564361,8,2,1
397,1826034804,43.0122439,-76.1003065,1,138.0366766,8,1,-1
397,959864457,43.0678358,-76.1776396,1,117.6716475,7,1,-1
397,847341877,43.0536284,-76.2152839,1,127.5702481,9,1,-1
397,998966060,43.0353025,-76.179458,1,999,-1,1,-1
397,2017403124,43.0473743,-76.1561136,1,134.6984306,1,1,-1
397,158489468,43.037845,-76.1320622,1,127.8049216,1,1,-1
397,1737904745,43.0192295,-76.1436481,1,999,-1,1,-1
397,876748580,43.0474374,-76.1831092,1,139.8813647,7,1,-1
397,1073997727,43.0041397,-76.1250172,1,122.590882,0,1,-1
397,1909899331,43.0105568,-76.1330963,1,132.4308404,0,1,-1
397,416973642,43.0340519,-76.1251182,1,134.1141541,1,1,-1
397,1966849515,43.0722832,-76.1509862,1,133.9561346,3,1,-1
397,1285467485,43.0265056,-76.07141,1,136.3930264,2,1,-1
398,1691499641,43.0687981,-76.1053852,1,135.3126273,5,1,-1
398,1165901898,43.0821062,-76.1843521,1,999,-1,1,-1
398,802714302,43.0601368,-76.1531866,1,137.747169,1,1,-1
398,1920654036,43.0223313,-76.1139113,1,127.3870592,8,1,-1
398,1917919405,43.0429745,-76.1277956,1,123.9494279,1,1,-1
398,1737904745,43.0190735,-76.1435887,1,999,-1,1,-1
398,1712600425,43.0443729,-76.1393373,1,114.8204758,1,1,-1
398,410348847,43.0419579,-76.1997712,1,999,-1,1,-1
398,923988192,43.0376422,-76.1705784,1,999,-1,1,-1
398,990586288,43.0588482,-76.1624864,1,131.6177038,7,1,-1
398,2017403124,43.047228,-76.1560186,1,134.6281474,1,1,-1
398,113371552,43.0387966,-76.2061836,1,137.2169262,4,1,-1
398,2069016225,43.0279402,-76.1175743,1,134.4764856,8,1,-1
398,1355148400,43.0276791,-76.1573364,1,999,-1,1,-1
398,203254937,43.0416452,-76.1453626,1,127.1409304,1,1,-1
398,876748580,43.0472758,-76.1831258,1,999,-1,1,-1
399,189260638,43.0536534,-76.1573395,1,136.7345683,1,1,-1
399,158489468,43.037702,-76.1324586,1,127.8732353,1,1,-1
399,1708706542,43.0199367,-76.1203691,1,129.5255043,8,1,-1
399,748676519,43.017963,-76.0969683,1,127.5121793,8,2,1
399,1722508666,43.0612187,-76.179053,1,127.5638956,7,1,-1
399,373889326,43.0198232,-76.0984773,1,127.4983364,8,1,-1
399,1691499641,43.0687461,-76.1051759,1,135.2298539,5,1,-1
399,1975941981,43.035095,-76.2107289,1,133.0579678,4,1,-1
399,111042374,43.0424907,-76.1481927,1,129.2088512,1,1,-1
399,1917919405,43.042844,-76.1276647,1,124.2381581,1,1,-1
399,1104346369,43.0205855,-76.1103433,1,122.170711,8,2,1
399,724554501,43.0286451,-76.1847676,1,137.7311404,6,1,-1
399,113371552,43.038717,-76.2059912,1,137.2505286,4,1,-1
399,1728781563,43.05545,-76.1447776,1,131.1505735,1,1,-1
399,848185000,43.0267183,-76.1615327,1,999,-1,1,-1
399,2030645982,43.0072624,-76.1038347,1,127.1360842,8,1,-1
400,923988192,43.0375533,-76.1701536,1,999,-1,1,-1
400,724554501,43.0285638,-76.1845765,1,137.6975284,6,1,-1
400,802266449,43.033617,-76.1437754,1,133.6174398,1,1,-1
400,1692566976,43.0595739,-76.1625589,1,999,-1,1,-1
400,209603302,43.044022,-76.1553125,1,134.2627493,1,1,-1
400,189260638,43.0535134,-76.1572284,1,137.3676249,7,1,-1
400,203254937,43.041366,-76.1451382,1,127.1664839,1,1,-1
400,1118027521,43.0242649,-76.1137948,1,129.713906,8,1,-1
400,1708706542,43.019911,-76.1205871,1,129.6896906,8,1,-1
400,1920654036,43.0220445,-76.1137057,1,126.885495,8,1,-1
400,1355148400,43.0275021,-76.1577064,1,999,-1,1,-1
400,610826936,43.0292204,-76.1317791,1,136.4264203,1,1,-1
400,771271574,43.0397162,-76.210941,1,135.9940227,4,1,-1
400,1799440078,43.035505,-76.1292447,1,131.3832881,1,1,-1
400,2017403124,43.0469354,-76.1558288,1,134.4901407,1,1,-1
400,757675095,43.0327666,-76.1167191,1,137.7118068,8,1,-1
401,307382606,43.0373679,-76.134632,1,127.7299164,1,1,-1
401,1555591602,43.0756628,-76.1751387,1,125.8062281,7,1,-1
401,1692566976,43.0594378,-76.1624389,1,999,-1,1,-1
401,847341877,43.0537033,-76.214406,1,127.986458,9,1,-1
401,1285467485,43.026407,-76.0722831,1,136.1424672,2,1,-1
401,876748580,43.0467912,-76.1831758,1,999,-1,1,-1
401,1118027521,43.0241275,-76.1136777,1,129.5082753,8,1,-1
401,1917919405,43.0425827,-76.1274034,1,139.2636684,1,1,-1
401,1073997727,43.0034936,-76.1249478,1,121.24083,0,1,-1
401,1712600425,43.044042,-76.1388518,1,114.5020153,1,1,-1
401,1805793580,43.0224501,-76.1678711,1,138.9176235,6,1,-1
401,410348847,43.0418399,-76.1991283,1,999,-1,1,-1
401,2069016225,43.0275902,-76.1171146,1,134.0573572,8,1,-1
401,1606249253,43.0486142,-76.2468804,1,139.9606282,9,1,-1
401,416973642,43.0336148,-76.1244659,1,134.6699098,1,1,-1
401,165698229,43.0778185,-76.1746842,1,999,-1,1,-1
401,1728781563,43.0552221,-76.1444634,1,130.781701,1,1,-1
402,1467072451,43.0412923,-76.2323895,1,135.7663786,4,1,-1
402,757675095,43.0324979,-76.1164721,1,137.4941003,8,1,-1
402,1712600425,43.0439315,-76.1386902,1,114.4613717,1,1,-1
402,1606249253,43.0485821,-76.2466639,1,139.8943227,9,1,-1
402,994228838,43.0479697,-76.2335898,1,135.4242438,9,1,-1
402,158489468,43.037487,-76.1330529,1,128.0067639,1,1,-1
402,2030645982,43.0070489,-76.1044297,1,127.1983313,8,1,-1
402,2069016225,43.0274728,-76.1169623,1,133.9145954,8,1,-1
402,76250071,43.0352229,-76.0572977,1,139.5257783,2,1,-1
402,1737904745,43.0184489,-76.1433528,1,999,-1,1,-1
402,998966060,43.0351351,-76.1783775,1,999,-1,1,-1
402,1043013930,43.0303828,-76.044538,1,999,-1,1,-1
402,1691499641,43.0685881,-76.104549,1,134.9823281,5,1,-1
402,802266449,43.0334605,-76.1441622,1,133.8610114,1,1,-1
402,610826936,43.0288966,-76.1317625,1,136.6680279,1,1,-1
402,60575480,43.0212891,-76.1679849,1,138.2980051,6,1,-1
402,2100319622,43.0166494,-76.185507,1,999,-1,1,-1
403,847341877,43.0537407,-76.2139671,1,128.2095706,9,1,-1
403,610826936,43.0287347,-76.1317543,1,136.7871991,1,1,-1
403,1691499641,43.0685347,-76.1043403,1,134.9001228,5,1,-1
403,802266449,43.0333821,-76.1443555,1,133.982063,1,1,-1
403,150677704,43.0667646,-76.1871202,1,130.6476477,7,1,-1
403,203112527,43.0318723,-76.1334844,1,134.1011376,1,1,-1
403,1722983705,43.0310328,-76.1508836,1,137.5489114,1,1,-1
403,1606249253,43.04855,-76.2464473,1,139.8280297,9,1,-1
403,2030645982,43.0069775,-76.1046279,1,127.2289579,8,1,-1
403,2017403124,43.0464962,-76.1555448,1,134.2900709,1,1,-1
403,771271574,43.0396153,-76.2102928,1,136.1495051,4,1,-1
403,1707145787,43.0284083,-76.1428674,1,137.3985188,1,1,-1
403,2069016225,43.0273551,-76.1168106,1,133.770249,8,1,-1
403,1826034804,43.0118475,-76.1015161,1,122.5115444,8,1,-1
403,1062290486,43.0375822,-76.2121819,1,134.1130732,4,1,-1
403,1728781563,43.0549939,-76.1441496,1,130.4023258,1,1,-1
404,1737904745,43.0181364,-76.1432359,1,999,-1,1,-1
404,1073997727,43.0030087,-76.1249007,1,120.1510654,0,1,-1
404,2017403124,43.0463498,-76.1554503,1,134.2253788,1,1,-1
404,113371552,43.0383184,-76.2050297,1,137.4304615,4,1,-1
404,994228838,43.047899,-76.2331586,1,135.3271402,9,1,-1
404,1909899331,43.0094228,-76.1331204,1,131.2809937,0,1,-1
404,847341877,43.0537595,-76.2137477,1,128.3243525,9,1,-1
404,848185000,43.02633,-76.1625018,1,999,-1,1,-1
404,748676519,43.0175991,-76.0979547,1,999,-1,2,1
404,528871576,43.0225553,-76.188698,1,132.3932807,6,1,-1
404,1285467485,43.0263328,-76.0729379,1,135.9613845,2,1,-1
404,76250071,43.035128,-76.0577201,1,139.3548424,2,1,-1
404,1799440078,43.0350405,-76.1286287,1,132.0468814,1,1,-1
404,1043013930,43.0303234,-76.0449722,1,999,-1,1,-1
404,60575480,43.0211169,-76.1676108,1,138.3844283,6,1,-1
404,923988192,43.0373751,-76.1693042,1,999,-1,1,-1
404,1053069655,43.0377113,-76.1655399,1,999,-1,1,-1
405,307382606,43.0367226,-76.1347146,1,128.6401587,1,1,-1
405,802266449,43.0332252,-76.144742,1,999,-1,1,-1
405,802714302,43.0593769,-76.1520383,1,136.4933295,7,1,-1
405,1728781563,43.0547655,-76.1438362,1,130.0118484,1,1,-1
405,998966060,43.0350343,-76.1777292,1,999,-1,1,-1
405,113371552,43.0382386,-76.2048375,1,137.4687336,4,1,-1
405,2126335243,43.0737375,-76.1755086,1,122.5375084,7,1,-1
405,1909899331,43.0092608,-76.1331238,1,131.1093159,0,1,-1
405,46568393,43.0262131,-76.1593215,1,999,-1,1,-1
405,847341877,43.0537783,-76.2135282,1,128.441093,9,1,-1
405,416973642,43.0331748,-76.1238173,1,135.2052202,1,1,-1
405,1053069655,43.0376626,-76.1653292,1,999,-1,1,-1
405,1355148400,43.027058,-76.1586299,1,999,-1,1,-1
405,373889326,43.0196778,-76.0997873,1,126.1144402,8,1,-1
405,1043013930,43.0302936,-76.0451893,1,999,-1,1,-1
405,2100319622,43.0163543,-76.1860334,1,124.9512577,6,1,-1
405,724554501,43.0281567,-76.1836218,1,137.5408431,6,1,-1
406,1599347416,43.0265307,-76.1837398,1,136.4749146,6,1,-1
406,373889326,43.0196536,-76.1000056,1,125.8727873,8,1,-1
406,1606249253,43.0484537,-76.2457977,1,139.6293008,9,1,-1
406,1691499641,43.0683722,-76.1037155,1,139.1971514,3,1,-1
406,421163508,43.0401268,-76.2105253,1,136.3874414,4,1,-1
406,165698229,43.0771226,-76.1741184,1,999,-1,1,-1
406,1826034804,43.0116473,-76.1021197,1,121.9430006,8,1,-1
406,876748580,43.0459833,-76.1832585,1,999,-1,1,-1
406,158489468,43.0371996,-76.1338448,1,128.239106,1,1,-1
406,1053069655,43.0376138,-76.1651185,1,999,-1,1,-1
406,46568393,43.0261265,-76.1595082,1,999,-1,1,-1
406,1966849515,43.0720606,-76.1490205,1,132.5981965,3,1,-1
406,76250071,43.0350328,-76.0581424,1,139.1824009,2,1,-1
406,113371552,43.0381587,-76.2046453,1,137.5077342,4,1,-1
406,416973642,43.0330643,-76.1236557,1,135.3360052,1,1,-1
406,994228838,43.0478281,-76.2327274,1,135.2341979,9,1,-1
406,150677704,43.0662787,-76.1871361,1,130.7558153,7,1,-1
407,1826034804,43.0115803,-76.1023207,1,121.764677,8,1,-1
407,1355148400,43.0268797,-76.1589988,1,999,-1,1,-1
407,1062290486,43.0373392,-76.2113628,1,134.2797511,4,1,-1
407,771271574,43.0394805,-76.2094285,1,999,-1,1,-1
407,1805793580,43.0219068,-76.1689699,1,138.2939254,6,1,-1
407,416973642,43.0329536,-76.1234945,1,139.2425166,8,1,-1
407,1606249253,43.0484216,-76.2455812,1,139.5631339,9,1,-1
407,1728781563,43.0545367,-76.1435232,1,139.0380591,3,1,-1
407,203112527,43.0312412,-76.1332833,1,134.6729138,1,1,-1
407,990586288,43.057578,-76.1615096,1,133.1180785,7,1,-1
407,1285467485,43.0262582,-76.0735925,1,135.7868999,2,1,-1
407,994228838,43.0477927,-76.2325118,1,135.1893503,9,1,-1
407,46568393,43.0260399,-76.1596948,1,999,-1,1,-1
407,1043013930,43.030234,-76.0456235,1,999,-1,1,-1
407,802714302,43.0591592,-76.1517109,1,136.7111238,1,1,-1
407,1692566976,43.0586208,-76.1617204,1,132.1771183,7,1,-1
408,1691499641,43.0682619,-76.1032999,1,134.4918676,5,1,-1
408,1909899331,43.0087747,-76.1331338,1,130.5824255,0,1,-1
408,923988192,43.0371961,-76.168455,1,999,-1,1,-1
408,410348847,43.0415637,-76.1976285,1,999,-1,1,-1
408,610826936,43.0279251,-76.1317134,1,137.3674725,1,1,-1
408,1599347416,43.026208,-76.1837796,1,136.2325734,6,1,-1
408,1692566976,43.0584845,-76.1616009,1,132.3457605,7,1,-1
408,203254937,43.0402476,-76.144245,1,127.4600353,1,1,-1
408,990586288,43.0574367,-76.1614015,1,133.2746979,7,1,-1
408,373889326,43.0196049,-76.1004423,1,125.3797837,8,1,-1
408,2030645982,43.0066182,-76.1056173,1,127.4529545,8,1,-1
408,802714302,43.0590503,-76.1515473,1,136.5907738,1,1,-1
408,165698229,43.0768441,-76.1738925,1,127.3814061,7,1,-1
408,1728781563,43.0544223,-76.1433668,1,139.0739141,3,1,-1
408,757675095,43.0316873,-76.1157406,1,136.8183308,8,1,-1
408,1917919405,43.0416652,-76.1264945,1,126.6198686,1,1,-1
408,2017403124,43.0457635,-76.1550734,1,133.9776049,1,1,-1
409,113371552,43.0379188,-76.204069,1,137.6289622,4,1,-1
409,2030645982,43.0065459,-76.1058148,1,127.5112635,8,1,-1
409,1920654036,43.0207065,-76.1129205,1,124.374231,8,1,-1
409,373889326,43.0195806,-76.1006606,1,139.6464696,8,1,-1
409,848185000,43.0259389,-76.1634688,1,999,-1,1,-1
409,771271574,43.0394129,-76.2089965,1,136.4805946,4,1,-1
409,1073997727,43.0022,-76.1248347,1,118.1738711,0,1,-1
409,1606249253,43.0483573,-76.2451481,1,139.4309637,9,1,-1
409,1053069655,43.0374673,-76.1644867,1,999,-1,1,-1
409,994228838,43.0477218,-76.2320807,1,135.1030268,9,1,-1
409,1909899331,43.0086127,-76.1331371,1,130.4027281,0,1,-1
409,1737904745,43.0173546,-76.1429466,1,139.5898318,0,1,-1
409,1118027521,43.0230065,-76.1127914,1,127.7295754,8,1,-1
409,876748580,43.0454986,-76.1833078,1,999,-1,1,-1
409,1165901898,43.081458,-76.1820871,1,134.6268128,7,1,-1
409,802266449,43.0329106,-76.1455144,1,134.6972992,1,1,-1
409,1707145787,43.0274915,-76.1424269,1,137.9473441,1,1,-1
410,1165901898,43.0813988,-76.1818814,1,134.5170263,7,1,-1
410,111042374,43.0408406,-76.1472742,1,129.3977644,1,1,-1
410,165698229,43.0765655,-76.1736668,1,126.9181766,7,1,-1
410,76250071,43.034842,-76.0589867,1,999,-1,1,-1
410,1691499641,43.0681497,-76.1028852,1,134.3300441,5,1,-1
410,1555591602,43.0747333,-76.173606,1,123.6272881,7,1,-1
410,1805793580,43.0216327,-76.169517,1,137.9704466,6,1,-1
410,373889326,43.0195563,-76.1008789,1,124.8737615,8,1,-1
410,998966060,43.0348658,-76.176649,1,999,-1,1,-1
410,757675095,43.0314156,-76.1155,1,136.5850714,8,1,-1
410,60575480,43.0205983,-76.16649,1,138.6555151,6,1,-1
410,1728781563,43.0541931,-76.1430544,1,139.1474994,3,1,-1
410,1073997727,43.0020382,-76.1248239,1,117.7532099,0,1,-1
410,410348847,43.0414846,-76.1972001,1,999,-1,1,-1
410,1917919405,43.0414021,-76.1262365,1,127.1014574,1,1,-1
410,994228838,43.0476863,-76.2318652,1,135.0616,9,1,-1
410,1909899331,43.0084507,-76.1331404,1,130.2209389,0,1,-1
411,165698229,43.0764261,-76.173554,1,999,-1,1,-1
411,994228838,43.0476508,-76.2316496,1,135.0213623,9,1,-1
411,1799440078,43.0342219,-76.1275585,1,133.1436399,1,1,-1
411,1805793580,43.0215409,-76.169699,1,137.8608013,6,1,-1
411,959864457,43.0658715,-76.1760922,1,116.8715026,7,1,-1
411,637725794,43.0821664,-76.1801499,1,134.6058674,7,1,-1
411,771271574,43.0393453,-76.2085644,1,136.59628,4,1,-1
411,203254937,43.0398274,-76.143912,1,127.6432802,1,1,-1
411,1691499641,43.0680929,-76.1026783,1,999,-1,1,-1
411,1043013930,43.0301144,-76.0464917,1,999,-1,1,-1
411,1606249253,43.0482929,-76.2447151,1,139.2990696,9,1,-1
411,1920654036,43.0206705,-76.1129206,1,124.0089564,8,2,1
411,307382606,43.0357546,-76.1348376,1,129.8997307,1,1,-1
411,111042374,43.0406904,-76.1471913,1,129.4357126,1,1,-1
411,1355148400,43.0265221,-76.1597355,1,999,-1,1,-1
411,1737904745,43.0170416,-76.1428321,1,139.4028057,0,1,-1
411,189260638,43.0519703,-76.1560124,1,135.5224818,1,1,-1
412,1606249253,43.0482607,-76.2444985,1,139.2332487,9,1,-1
412,923988192,43.0370165,-76.1676061,1,999,-1,1,-1
412,2126335243,43.0727293,-76.1748001,1,119.7651985,7,1,-1
412,990586288,43.0568712,-76.1609697,1,133.8831528,7,1,-1
412,416973642,43.0323971,-76.1226919,1,138.7538781,8,1,-1
412,1707145787,43.0270325,-76.1422087,1,138.2178265,1,1,-1
412,802714302,43.0586141,-76.1508937,1,136.0979896,1,1,-1
412,1118027521,43.0225747,-76.1124872,1,126.9918416,8,1,-1
412,1043013930,43.0300845,-76.0467088,1,999,-1,1,-1
412,1712600425,43.0428215,-76.137081,1,115.7969084,1,1,-1
412,150677704,43.0653068,-76.1871679,1,131.0388959,7,1,-1
412,1165901898,43.0812803,-76.1814699,1,134.2965008,7,1,-1
412,76250071,43.0347463,-76.0594088,1,138.6560745,2,1,-1
412,2017403124,43.0451768,-76.1546982,1,133.7492623,1,1,-1
412,373889326,43.0195075,-76.1013155,1,124.3547404,8,1,-1
412,203254937,43.0396872,-76.1438012,1,127.7123635,1,1,-1
412,848185000,43.0257028,-76.164048,1,999,-1,1,-1
413,1826034804,43.0111748,-76.1035247,1,120.8588692,8,1,-1
413,1691499641,43.0679778,-76.1022651,1,134.0890926,5,1,-1
413,802266449,43.0325948,-76.1462859,1,135.1628892,1,1,-1
413,111042374,43.0403899,-76.1470259,1,129.5213322,1,1,-1
413,998966060,43.0347643,-76.176001,1,999,-1,1,-1
413,421163508,43.0399088,-76.2090078,1,136.7617214,4,1,-1
413,1118027521,43.0224291,-76.1123901,1,126.7360222,8,1,-1
413,959864457,43.0655905,-76.1758722,1,117.1217345,7,1,-1
413,373889326,43.0194831,-76.1015338,1,138.4354803,8,1,-1
413,1805793580,43.0213568,-76.1700624,1,137.6386887,6,1,-1
413,1728781563,43.0538489,-76.1425864,1,128.3250014,1,1,-1
413,847341877,43.0539288,-76.2117726,1,999,-1,1,-1
413,1722508666,43.0589625,-76.179373,1,130.3125238,7,1,-1
